Name,Accuracy,Time,Size,Classes,Dimensions,Method
Abalone,0.3888888955116272,7.890485048294067,6266,3,10000,DensityEncodingOnlineV2
AcuteInflammation,1.0,0.30548095703125,180,2,10000,DensityEncodingOnlineV2
AcuteNephritis,1.0,0.16531109809875488,180,2,10000,DensityEncodingOnlineV2
Adult,0.3413795232772827,76.55319809913635,65122,2,10000,DensityEncodingOnlineV2
Annealing,0.7599999904632568,1.0477628707885742,1596,5,10000,DensityEncodingOnlineV2
Arrhythmia,0.16814158856868744,2.0916409492492676,678,13,10000,DensityEncodingOnlineV2
AudiologyStd,0.11999999731779099,0.3711709976196289,342,18,10000,DensityEncodingOnlineV2
BalanceScale,0.8205128312110901,0.6921069622039795,938,3,10000,DensityEncodingOnlineV2
Balloons,0.5,0.04078316688537598,24,2,10000,DensityEncodingOnlineV2
Bank,0.8849557638168335,3.8616409301757812,6782,2,10000,DensityEncodingOnlineV2
Blood,0.7647058963775635,0.6082642078399658,1122,2,10000,DensityEncodingOnlineV2
BreastCancer,0.6760563254356384,0.29289984703063965,430,2,10000,DensityEncodingOnlineV2
BreastCancerWisc,0.9599999785423279,0.5401821136474609,1048,2,10000,DensityEncodingOnlineV2
BreastCancerWiscDiag,0.8450704216957092,0.5459740161895752,854,2,10000,DensityEncodingOnlineV2
BreastCancerWiscProg,0.7755101919174194,0.2424917221069336,298,2,10000,DensityEncodingOnlineV2
BreastTissue,0.5384615659713745,0.1485588550567627,160,6,10000,DensityEncodingOnlineV2
Car,0.6041666865348816,1.5881998538970947,2592,4,10000,DensityEncodingOnlineV2
Cardiotocography10Clases,0.3540489673614502,2.3663408756256104,3190,10,10000,DensityEncodingOnlineV2
Cardiotocography3Clases,0.8267419934272766,1.9218521118164062,3190,3,10000,DensityEncodingOnlineV2
ChessKrvk,0.13915027678012848,32.19762921333313,42084,18,10000,DensityEncodingOnlineV2
ChessKrvkp,0.4806007444858551,4.150821924209595,4794,2,10000,DensityEncodingOnlineV2
CongressionalVoting,0.6330274939537048,0.6141901016235352,652,2,10000,DensityEncodingOnlineV2
ConnBenchSonarMinesRocks,0.557692289352417,0.33839893341064453,312,2,10000,DensityEncodingOnlineV2
ConnBenchVowelDeterding,0.25757575035095215,1.527953863143921,1056,11,10000,DensityEncodingOnlineV2
