Name,Accuracy,Time,Size,Classes,Dimensions,Method
Abalone,0.6063218116760254,37.061121702194214,6266,3,10000,RandomProjectionOnlineIterative
Abalone,0.5929118990898132,36.36884927749634,6266,3,10000,RandomProjectionOnlineIterative
Abalone,0.5938697457313538,30.64634680747986,6266,3,10000,RandomProjectionOnlineIterative
Abalone,0.5996168851852417,29.953071117401123,6266,3,10000,RandomProjectionOnlineIterative
AcuteInflammation,1.0,1.0066750049591064,180,2,10000,RandomProjectionOnlineIterative
AcuteInflammation,1.0,0.998450517654419,180,2,10000,RandomProjectionOnlineIterative
AcuteInflammation,1.0,1.0015718936920166,180,2,10000,RandomProjectionOnlineIterative
AcuteInflammation,1.0,0.9880893230438232,180,2,10000,RandomProjectionOnlineIterative
AcuteNephritis,1.0,0.9908874034881592,180,2,10000,RandomProjectionOnlineIterative
AcuteNephritis,1.0,1.0012617111206055,180,2,10000,RandomProjectionOnlineIterative
AcuteNephritis,1.0,1.0398802757263184,180,2,10000,RandomProjectionOnlineIterative
AcuteNephritis,1.0,1.0777575969696045,180,2,10000,RandomProjectionOnlineIterative
Adult,0.8049874305725098,307.22893953323364,65122,2,10000,RandomProjectionOnlineIterative
Annealing,0.07999999821186066,6.35808539390564,1596,5,10000,RandomProjectionOnlineIterative
Arrhythmia,0.5398229956626892,4.965144395828247,678,13,10000,RandomProjectionOnlineIterative
Arrhythmia,0.6460176706314087,4.819802522659302,678,13,10000,RandomProjectionOnlineIterative
Arrhythmia,0.6548672318458557,4.311460971832275,678,13,10000,RandomProjectionOnlineIterative
Arrhythmia,0.7079645991325378,4.304762125015259,678,13,10000,RandomProjectionOnlineIterative
AudiologyStd,0.6800000071525574,1.5386450290679932,342,18,10000,RandomProjectionOnlineIterative
BalanceScale,0.942307710647583,3.447814464569092,938,3,10000,RandomProjectionOnlineIterative
BalanceScale,0.9487179517745972,3.478428840637207,938,3,10000,RandomProjectionOnlineIterative
BalanceScale,0.9679487347602844,3.5917890071868896,938,3,10000,RandomProjectionOnlineIterative
