Name,Accuracy,Time,Size,Classes,Dimensions,Method
Abalone,0.6178160905838013,16.367221355438232,6266,3,10000,DensityEncodingOnlineV2
AcuteInflammation,1.0,0.34893178939819336,180,2,10000,DensityEncodingOnlineV2
AcuteNephritis,1.0,0.2630898952484131,180,2,10000,DensityEncodingOnlineV2
Adult,0.8166574239730835,146.72764825820923,65122,2,10000,DensityEncodingOnlineV2
Annealing,0.7599999904632568,2.3335378170013428,1596,5,10000,DensityEncodingOnlineV2
Arrhythmia,0.5840708017349243,1.9818038940429688,678,13,10000,DensityEncodingOnlineV2
AudiologyStd,0.7599999904632568,0.6025261878967285,342,18,10000,DensityEncodingOnlineV2
BalanceScale,0.9230769276618958,1.7337381839752197,938,3,10000,DensityEncodingOnlineV2
Balloons,1.0,0.05103754997253418,24,2,10000,DensityEncodingOnlineV2
Bank,0.8681415915489197,12.344279527664185,6782,2,10000,DensityEncodingOnlineV2
Blood,0.6791443824768066,1.9443399906158447,1122,2,10000,DensityEncodingOnlineV2
BreastCancer,0.7464788556098938,0.8808801174163818,430,2,10000,DensityEncodingOnlineV2
BreastCancerWisc,0.9714285731315613,1.2473838329315186,1048,2,10000,DensityEncodingOnlineV2
BreastCancerWiscDiag,0.9718309640884399,1.3647475242614746,854,2,10000,DensityEncodingOnlineV2
BreastCancerWiscProg,0.5918367505073547,0.3756992816925049,298,2,10000,DensityEncodingOnlineV2
BreastTissue,0.7307692170143127,0.32224059104919434,160,6,10000,DensityEncodingOnlineV2
Car,0.9143518805503845,5.4062135219573975,2592,4,10000,DensityEncodingOnlineV2
Cardiotocography10Clases,0.7947269082069397,7.451910018920898,3190,10,10000,DensityEncodingOnlineV2
Cardiotocography3Clases,0.7928436994552612,7.645108938217163,3190,3,10000,DensityEncodingOnlineV2
ChessKrvk,0.4268605709075928,99.75068950653076,42084,18,10000,DensityEncodingOnlineV2
ChessKrvkp,0.9499374032020569,10.521673917770386,4794,2,10000,DensityEncodingOnlineV2
CongressionalVoting,0.6238532066345215,1.773341417312622,652,2,10000,DensityEncodingOnlineV2
ConnBenchSonarMinesRocks,0.7884615659713745,0.41167473793029785,312,2,10000,DensityEncodingOnlineV2
ConnBenchVowelDeterding,0.8744588494300842,3.7922775745391846,1056,11,10000,DensityEncodingOnlineV2
Connect4,0.8014091849327087,198.85152745246887,101336,3,10000,DensityEncodingOnlineV2
Contrac,0.47826087474823,5.583231210708618,2210,3,10000,DensityEncodingOnlineV2
CreditApproval,0.819767415523529,2.0137548446655273,1036,2,10000,DensityEncodingOnlineV2
CylinderBands,0.7421875,0.9306855201721191,768,2,10000,DensityEncodingOnlineV2
Dermatology,0.9340659379959106,1.1753196716308594,550,6,10000,DensityEncodingOnlineV2
Echocardiogram,0.8787878751754761,0.28455567359924316,196,2,10000,DensityEncodingOnlineV2
Ecoli,0.8571428656578064,0.6296985149383545,504,8,10000,DensityEncodingOnlineV2
EnergyY1,0.8958333134651184,1.8435425758361816,1152,3,10000,DensityEncodingOnlineV2
EnergyY2,0.8229166865348816,2.2711193561553955,1152,3,10000,DensityEncodingOnlineV2
Fertility,0.8799999952316284,0.20219802856445312,150,2,10000,DensityEncodingOnlineV2
Flags,0.5,0.35144734382629395,292,8,10000,DensityEncodingOnlineV2
Glass,0.5283018946647644,0.36443591117858887,322,6,10000,DensityEncodingOnlineV2
HabermanSurvival,0.5526315569877625,0.9634959697723389,460,2,10000,DensityEncodingOnlineV2
HayesRoth,0.0714285746216774,0.4583570957183838,264,3,10000,DensityEncodingOnlineV2
HeartCleveland,0.46052631735801697,0.8528399467468262,454,5,10000,DensityEncodingOnlineV2
HeartHungarian,0.7534246444702148,0.7932629585266113,442,5,10000,DensityEncodingOnlineV2
HeartSwitzerland,0.32258063554763794,0.25467658042907715,184,5,10000,DensityEncodingOnlineV2
HeartVa,0.2199999988079071,0.6463227272033691,300,5,10000,DensityEncodingOnlineV2
Hepatitis,0.8205128312110901,0.5613634586334229,232,2,10000,DensityEncodingOnlineV2
HillValley,0.4768976867198944,3.397907257080078,1212,2,10000,DensityEncodingOnlineV2
HorseColic,0.6029411554336548,0.9302725791931152,600,2,10000,DensityEncodingOnlineV2
IlpdIndianLiver,0.6780821681022644,1.751960039138794,874,2,10000,DensityEncodingOnlineV2
ImageSegmentation,0.1428571492433548,9.52544355392456,420,7,10000,DensityEncodingOnlineV2
Ionosphere,0.9204545617103577,1.3425443172454834,526,2,10000,DensityEncodingOnlineV2
Iris,0.9729729890823364,0.45044565200805664,226,3,10000,DensityEncodingOnlineV2
LedDisplay,0.7639999985694885,3.330695390701294,1500,10,10000,DensityEncodingOnlineV2
Lenses,1.0,0.07296490669250488,36,3,10000,DensityEncodingOnlineV2
Letter,0.8032000064849854,69.97304439544678,30000,26,10000,DensityEncodingOnlineV2
Libras,0.5888888835906982,1.1715419292449951,540,15,10000,DensityEncodingOnlineV2
LowResSpect,0.8496240377426147,1.6441588401794434,796,9,10000,DensityEncodingOnlineV2
LungCancer,0.5,0.08943700790405273,48,3,10000,DensityEncodingOnlineV2
Lymphography,0.8918918967247009,0.3145763874053955,222,4,10000,DensityEncodingOnlineV2
Magic,0.8092533946037292,64.07230472564697,28530,2,10000,DensityEncodingOnlineV2
