Name,Accuracy,Time,Size,Classes,Dimensions,Method
Abalone,0.5517241358757019,2.7476000785827637,6266,3,10000,SinusoidProjection
Abalone,0.5373563170433044,2.921320915222168,6266,3,10000,SinusoidProjection
Abalone,0.5603448152542114,2.684680938720703,6266,3,10000,SinusoidProjection
Abalone,0.5517241358757019,2.5305330753326416,6266,3,10000,SinusoidProjection
AcuteInflammation,1.0,0.09878993034362793,180,2,10000,SinusoidProjection
AcuteInflammation,1.0,0.06816792488098145,180,2,10000,SinusoidProjection
AcuteInflammation,1.0,0.06728601455688477,180,2,10000,SinusoidProjection
AcuteInflammation,1.0,0.08383393287658691,180,2,10000,SinusoidProjection
AcuteNephritis,1.0,0.07578897476196289,180,2,10000,SinusoidProjection
AcuteNephritis,1.0,0.06702208518981934,180,2,10000,SinusoidProjection
AcuteNephritis,1.0,0.07608413696289062,180,2,10000,SinusoidProjection
AcuteNephritis,1.0,0.06347012519836426,180,2,10000,SinusoidProjection
Adult,0.6925250291824341,29.08638095855713,65122,2,10000,SinusoidProjection
Annealing,0.6899999976158142,0.4079549312591553,1596,5,10000,SinusoidProjection
Arrhythmia,0.4955752193927765,0.3283848762512207,678,13,10000,SinusoidProjection
Arrhythmia,0.5575221180915833,0.4142320156097412,678,13,10000,SinusoidProjection
Arrhythmia,0.4955752193927765,0.3135249614715576,678,13,10000,SinusoidProjection
Arrhythmia,0.6017699241638184,0.32073211669921875,678,13,10000,SinusoidProjection
AudiologyStd,0.800000011920929,0.17729616165161133,342,18,10000,SinusoidProjection
BalanceScale,0.7884615659713745,0.3994271755218506,938,3,10000,SinusoidProjection
BalanceScale,0.7948718070983887,0.31914710998535156,938,3,10000,SinusoidProjection
BalanceScale,0.8012820482254028,0.34980082511901855,938,3,10000,SinusoidProjection
BalanceScale,0.7564102411270142,0.34658002853393555,938,3,10000,SinusoidProjection
Balloons,1.0,0.008794069290161133,24,2,10000,SinusoidProjection
Balloons,1.0,0.008816957473754883,24,2,10000,SinusoidProjection
Balloons,0.75,0.008983850479125977,24,2,10000,SinusoidProjection
Balloons,0.5,0.009779930114746094,24,2,10000,SinusoidProjection
Bank,0.6150442361831665,2.5453381538391113,6782,2,10000,SinusoidProjection
Bank,0.5982300639152527,2.5113651752471924,6782,2,10000,SinusoidProjection
Bank,0.6106194853782654,2.506443977355957,6782,2,10000,SinusoidProjection
Bank,0.5946902632713318,3.0665290355682373,6782,2,10000,SinusoidProjection
Blood,0.5668449401855469,0.417618989944458,1122,2,10000,SinusoidProjection
Blood,0.6737967729568481,0.4020998477935791,1122,2,10000,SinusoidProjection
Blood,0.625668466091156,0.3822488784790039,1122,2,10000,SinusoidProjection
Blood,0.7754010558128357,0.5760598182678223,1122,2,10000,SinusoidProjection
BreastCancer,0.7183098793029785,0.20702075958251953,430,2,10000,SinusoidProjection
BreastCancer,0.6901408433914185,0.17224407196044922,430,2,10000,SinusoidProjection
BreastCancer,0.7323943376541138,0.16199707984924316,430,2,10000,SinusoidProjection
BreastCancer,0.6478873491287231,0.2166290283203125,430,2,10000,SinusoidProjection
