Name,Accuracy,Time,Size,Classes,Dimensions,Method
Abalone,0.538314163684845,64.11877870559692,6266,3,10000,HashmapProjectionOnline
AcuteInflammation,1.0,1.7881536483764648,180,2,10000,HashmapProjectionOnline
AcuteNephritis,1.0,1.6801271438598633,180,2,10000,HashmapProjectionOnline
Adult,0.8179473280906677,598.305596113205,65122,2,10000,HashmapProjectionOnline
Annealing,0.7900000214576721,12.964396238327026,1596,5,10000,HashmapProjectionOnline
Arrhythmia,0.5132743120193481,9.968190908432007,678,13,10000,HashmapProjectionOnline
AudiologyStd,0.8399999737739563,2.917731761932373,342,18,10000,HashmapProjectionOnline
BalanceScale,0.9615384340286255,8.127747774124146,938,3,10000,HashmapProjectionOnline
Balloons,0.75,0.33772969245910645,24,2,10000,HashmapProjectionOnline
Bank,0.8840708136558533,88.29416680335999,6782,2,10000,HashmapProjectionOnline
Blood,0.7005347609519958,17.010164260864258,1122,2,10000,HashmapProjectionOnline
BreastCancer,0.6338028311729431,7.042844772338867,430,2,10000,HashmapProjectionOnline
BreastCancerWisc,0.9885714054107666,14.693408250808716,1048,2,10000,HashmapProjectionOnline
BreastCancerWiscDiag,0.9647887349128723,13.293467044830322,854,2,10000,HashmapProjectionOnline
BreastCancerWiscProg,0.7142857313156128,4.782721042633057,298,2,10000,HashmapProjectionOnline
BreastTissue,0.7692307829856873,2.6417932510375977,160,6,10000,HashmapProjectionOnline
Car,0.9675925970077515,37.332727909088135,2592,4,10000,HashmapProjectionOnline
Cardiotocography10Clases,0.8267419934272766,51.31564903259277,3190,10,10000,HashmapProjectionOnline
Cardiotocography3Clases,0.9284369349479675,45.63451957702637,3190,3,10000,HashmapProjectionOnline
ChessKrvk,0.4415454864501953,726.559558391571,42084,18,10000,HashmapProjectionOnline
ChessKrvkp,0.9849812388420105,72.82740306854248,4794,2,10000,HashmapProjectionOnline
CongressionalVoting,0.6238532066345215,11.245532035827637,652,2,10000,HashmapProjectionOnline
ConnBenchSonarMinesRocks,0.7884615659713745,5.164661169052124,312,2,10000,HashmapProjectionOnline
ConnBenchVowelDeterding,0.8961039185523987,18.833460092544556,1056,11,10000,HashmapProjectionOnline
Connect4,0.8210077285766602,1625.0197649002075,101336,3,10000,HashmapProjectionOnline
Contrac,0.489130437374115,38.5867714881897,2210,3,10000,HashmapProjectionOnline
CreditApproval,0.8488371968269348,10.316989660263062,1036,2,10000,HashmapProjectionOnline
CylinderBands,0.75,7.391493320465088,768,2,10000,HashmapProjectionOnline
Dermatology,0.9780219793319702,4.619347333908081,550,6,10000,HashmapProjectionOnline
Echocardiogram,0.6060606241226196,1.7262303829193115,196,2,10000,HashmapProjectionOnline
Ecoli,0.8214285969734192,4.2262938022613525,504,8,10000,HashmapProjectionOnline
EnergyY1,0.8854166865348816,11.624098062515259,1152,3,10000,HashmapProjectionOnline
EnergyY2,0.8854166865348816,15.990532636642456,1152,3,10000,HashmapProjectionOnline
Fertility,0.8799999952316284,2.238473415374756,150,2,10000,HashmapProjectionOnline
Flags,0.5625,3.6965150833129883,292,8,10000,HashmapProjectionOnline
