Name,Accuracy,Time,Size,Classes,Dimensions,Method
Abalone,0.5660919547080994,3.2322537899017334,6266,3,10000,DensityEncodingOnlineV2
AcuteInflammation,1.0,0.10364103317260742,180,2,10000,DensityEncodingOnlineV2
AcuteNephritis,1.0,0.099945068359375,180,2,10000,DensityEncodingOnlineV2
Adult,0.6884711980819702,47.065842151641846,65122,2,10000,DensityEncodingOnlineV2
Annealing,0.75,0.8545150756835938,1596,5,10000,DensityEncodingOnlineV2
Arrhythmia,0.6814159154891968,1.3962907791137695,678,13,10000,DensityEncodingOnlineV2
AudiologyStd,0.7599999904632568,0.3286399841308594,342,18,10000,DensityEncodingOnlineV2
BalanceScale,0.8461538553237915,0.5380086898803711,938,3,10000,DensityEncodingOnlineV2
Balloons,0.75,0.03779292106628418,24,2,10000,DensityEncodingOnlineV2
Bank,0.8389380574226379,3.8859198093414307,6782,2,10000,DensityEncodingOnlineV2
Blood,0.6417112350463867,0.5567827224731445,1122,2,10000,DensityEncodingOnlineV2
BreastCancer,0.7464788556098938,0.24967408180236816,430,2,10000,DensityEncodingOnlineV2
BreastCancerWisc,0.954285740852356,0.5661427974700928,1048,2,10000,DensityEncodingOnlineV2
BreastCancerWiscDiag,0.9507042169570923,0.5387969017028809,854,2,10000,DensityEncodingOnlineV2
BreastCancerWiscProg,0.5714285969734192,0.20181488990783691,298,2,10000,DensityEncodingOnlineV2
BreastTissue,0.692307710647583,0.12330222129821777,160,6,10000,DensityEncodingOnlineV2
Car,0.8680555820465088,1.2984521389007568,2592,4,10000,DensityEncodingOnlineV2
Cardiotocography10Clases,0.647834300994873,1.9968550205230713,3190,10,10000,DensityEncodingOnlineV2
Cardiotocography3Clases,0.8079096078872681,1.7332830429077148,3190,3,10000,DensityEncodingOnlineV2
ChessKrvk,0.39649271965026855,22.537529230117798,42084,18,10000,DensityEncodingOnlineV2
ChessKrvkp,0.8485606908798218,2.669828176498413,4794,2,10000,DensityEncodingOnlineV2
CongressionalVoting,0.5412843823432922,0.33219289779663086,652,2,10000,DensityEncodingOnlineV2
ConnBenchSonarMinesRocks,0.692307710647583,0.24714398384094238,312,2,10000,DensityEncodingOnlineV2
ConnBenchVowelDeterding,0.8679653406143188,0.8070981502532959,1056,11,10000,DensityEncodingOnlineV2
Connect4,0.667120635509491,70.927579164505,101336,3,10000,DensityEncodingOnlineV2
Contrac,0.47010868787765503,1.128098964691162,2210,3,10000,DensityEncodingOnlineV2
CreditApproval,0.8372092843055725,0.5148618221282959,1036,2,10000,DensityEncodingOnlineV2
CylinderBands,0.703125,0.45142197608947754,768,2,10000,DensityEncodingOnlineV2
Dermatology,0.9670329689979553,0.3329038619995117,550,6,10000,DensityEncodingOnlineV2
Echocardiogram,0.8787878751754761,0.11654782295227051,196,2,10000,DensityEncodingOnlineV2
Ecoli,0.8571428656578064,0.2635207176208496,504,8,10000,DensityEncodingOnlineV2
EnergyY1,0.859375,0.5504322052001953,1152,3,10000,DensityEncodingOnlineV2
EnergyY2,0.8385416865348816,0.5472116470336914,1152,3,10000,DensityEncodingOnlineV2
Fertility,0.8799999952316284,0.09867310523986816,150,2,10000,DensityEncodingOnlineV2
Flags,0.5208333134651184,0.2145390510559082,292,8,10000,DensityEncodingOnlineV2
Glass,0.3962264060974121,0.17272710800170898,322,6,10000,DensityEncodingOnlineV2
HabermanSurvival,0.6710526347160339,0.2107703685760498,460,2,10000,DensityEncodingOnlineV2
HayesRoth,0.0357142873108387,0.11640191078186035,264,3,10000,DensityEncodingOnlineV2
HeartCleveland,0.5394737124443054,0.31208086013793945,454,5,10000,DensityEncodingOnlineV2
HeartHungarian,0.835616409778595,0.27282214164733887,442,5,10000,DensityEncodingOnlineV2
HeartSwitzerland,0.25806450843811035,0.13643693923950195,184,5,10000,DensityEncodingOnlineV2
HeartVa,0.3199999928474426,0.20528602600097656,300,5,10000,DensityEncodingOnlineV2
Hepatitis,0.8974359035491943,0.16914081573486328,232,2,10000,DensityEncodingOnlineV2
HillValley,0.5066006779670715,1.5808331966400146,1212,2,10000,DensityEncodingOnlineV2
HorseColic,0.5882353186607361,0.3067660331726074,600,2,10000,DensityEncodingOnlineV2
IlpdIndianLiver,0.568493127822876,0.4296529293060303,874,2,10000,DensityEncodingOnlineV2
ImageSegmentation,0.1428571492433548,2.2305798530578613,420,7,10000,DensityEncodingOnlineV2
Ionosphere,0.9090909361839294,0.34282708168029785,526,2,10000,DensityEncodingOnlineV2
Iris,0.9729729890823364,0.12216901779174805,226,3,10000,DensityEncodingOnlineV2
LedDisplay,0.7799999713897705,0.7625279426574707,1500,10,10000,DensityEncodingOnlineV2
Lenses,1.0,0.038110971450805664,36,3,10000,DensityEncodingOnlineV2
Letter,0.6705999970436096,16.68952965736389,30000,26,10000,DensityEncodingOnlineV2
Libras,0.5555555820465088,0.5282280445098877,540,15,10000,DensityEncodingOnlineV2
LowResSpect,0.8496240377426147,0.806710958480835,796,9,10000,DensityEncodingOnlineV2
LungCancer,0.5,0.053468942642211914,48,3,10000,DensityEncodingOnlineV2
Lymphography,0.837837815284729,0.1382598876953125,222,4,10000,DensityEncodingOnlineV2
Magic,0.7835962176322937,17.08671522140503,28530,2,10000,DensityEncodingOnlineV2
Mammographic,0.7749999761581421,0.6556479930877686,1442,2,10000,DensityEncodingOnlineV2
Miniboone,0.8333128094673157,153.49343824386597,195096,2,10000,DensityEncodingOnlineV2
MolecBiolPromoter,0.9230769276618958,0.13356423377990723,160,2,10000,DensityEncodingOnlineV2
MolecBiolSplice,0.8858218193054199,3.0210039615631104,4786,3,10000,DensityEncodingOnlineV2
Monks1,0.5879629850387573,0.44278502464294434,248,2,10000,DensityEncodingOnlineV2
Monks2,0.6574074029922485,0.47366809844970703,338,2,10000,DensityEncodingOnlineV2
Monks3,0.5277777910232544,0.456129789352417,244,2,10000,DensityEncodingOnlineV2
Mushroom,0.9566715955734253,5.958377838134766,12186,2,10000,DensityEncodingOnlineV2
Musk1,0.5882353186607361,0.8871543407440186,714,2,10000,DensityEncodingOnlineV2
Musk2,0.8229230046272278,13.043410301208496,9898,2,10000,DensityEncodingOnlineV2
Nursery,0.9166666865348816,10.277579069137573,19440,5,10000,DensityEncodingOnlineV2
OocytesMerlucciusNucleus4d,0.6274510025978088,0.9559450149536133,1534,2,10000,DensityEncodingOnlineV2
OocytesMerlucciusStates2f,0.8901960849761963,0.8251960277557373,1534,3,10000,DensityEncodingOnlineV2
OocytesTrisopterusNucleus2f,0.530701756477356,0.803088903427124,1368,2,10000,DensityEncodingOnlineV2
OocytesTrisopterusStates5b,0.7675438523292542,0.8640100955963135,1368,3,10000,DensityEncodingOnlineV2
Optical,0.9337785243988037,8.110929012298584,7646,10,10000,DensityEncodingOnlineV2
Ozone,0.9589905142784119,3.762805938720703,3804,2,10000,DensityEncodingOnlineV2
PageBlocks,0.9078947305679321,5.0944061279296875,8210,5,10000,DensityEncodingOnlineV2
Parkinsons,0.8163265585899353,0.18395614624023438,292,2,10000,DensityEncodingOnlineV2
Pendigits,0.9119496941566467,9.356076002120972,14988,10,10000,DensityEncodingOnlineV2
Pima,0.7291666865348816,0.604295015335083,1152,2,10000,DensityEncodingOnlineV2
PittsburgBridgesMaterial,0.8846153616905212,0.09586095809936523,160,3,10000,DensityEncodingOnlineV2
PittsburgBridgesRelL,0.7692307829856873,0.17599916458129883,154,3,10000,DensityEncodingOnlineV2
PittsburgBridgesSpan,0.52173912525177,0.12623000144958496,138,3,10000,DensityEncodingOnlineV2
PittsburgBridgesTOrD,0.9200000166893005,0.09368395805358887,154,2,10000,DensityEncodingOnlineV2
PittsburgBridgesType,0.692307710647583,0.09995079040527344,158,6,10000,DensityEncodingOnlineV2
Planning,0.5555555820465088,0.15770888328552246,274,2,10000,DensityEncodingOnlineV2
PlantMargin,0.6850000023841858,2.12044620513916,2400,100,10000,DensityEncodingOnlineV2
PlantShape,0.45249998569488525,2.1842129230499268,2400,100,10000,DensityEncodingOnlineV2
PlantTexture,0.6725000143051147,2.108898878097534,2398,100,10000,DensityEncodingOnlineV2
PostOperative,0.5454545617103577,0.0848391056060791,136,3,10000,DensityEncodingOnlineV2
PrimaryTumor,0.45121949911117554,0.3037991523742676,496,15,10000,DensityEncodingOnlineV2
Ringnorm,0.9610810875892639,5.136139154434204,11100,2,10000,DensityEncodingOnlineV2
Seeds,0.8653846383094788,0.1596508026123047,316,3,10000,DensityEncodingOnlineV2
Semeion,0.8969849348068237,3.2678470611572266,2390,10,10000,DensityEncodingOnlineV2
Soybean,0.2739361822605133,0.6890058517456055,614,18,10000,DensityEncodingOnlineV2
Spambase,0.8330434560775757,4.114328861236572,6902,2,10000,DensityEncodingOnlineV2
Spect,0.7150537371635437,0.24720001220703125,158,2,10000,DensityEncodingOnlineV2
Spectf,0.9197860956192017,0.3092789649963379,160,2,10000,DensityEncodingOnlineV2
StatlogAustralianCredit,0.5174418687820435,0.5079302787780762,1036,2,10000,DensityEncodingOnlineV2
StatlogGermanCredit,0.6959999799728394,0.8224890232086182,1500,2,10000,DensityEncodingOnlineV2
StatlogHeart,0.89552241563797,0.21018505096435547,406,2,10000,DensityEncodingOnlineV2
StatlogImage,0.8700173497200012,1.7987298965454102,3466,7,10000,DensityEncodingOnlineV2
StatlogLandsat,0.7754999995231628,5.976778984069824,8870,6,10000,DensityEncodingOnlineV2
StatlogShuttle,0.9317930936813354,37.518352031707764,87000,7,10000,DensityEncodingOnlineV2
StatlogVehicle,0.5734597444534302,0.6700148582458496,1270,4,10000,DensityEncodingOnlineV2
SteelPlates,0.6247422695159912,1.670116901397705,2912,7,10000,DensityEncodingOnlineV2
SyntheticControl,0.9333333373069763,0.6277768611907959,900,6,10000,DensityEncodingOnlineV2
Teaching,0.5526315569877625,0.12912702560424805,226,3,10000,DensityEncodingOnlineV2
Thyroid,0.8360559940338135,5.934279203414917,7544,3,10000,DensityEncodingOnlineV2
TicTacToe,0.8870292901992798,0.6830739974975586,1438,2,10000,DensityEncodingOnlineV2
Titanic,0.778181791305542,1.2918438911437988,3302,2,10000,DensityEncodingOnlineV2
Trains,1.0,0.03161907196044922,16,2,10000,DensityEncodingOnlineV2
Twonorm,0.9740540385246277,5.238948822021484,11100,2,10000,DensityEncodingOnlineV2
VertebralColumn2Clases,0.7272727489471436,0.23469018936157227,466,2,10000,DensityEncodingOnlineV2
VertebralColumn3Clases,0.7922077775001526,0.23163914680480957,466,3,10000,DensityEncodingOnlineV2
WallFollowing,0.6898826956748962,4.840813159942627,8184,4,10000,DensityEncodingOnlineV2
Waveform,0.823199987411499,3.6527678966522217,7500,3,10000,DensityEncodingOnlineV2
WaveformNoise,0.800000011920929,4.321252107620239,7500,3,10000,DensityEncodingOnlineV2
Wine,1.0,0.16327810287475586,268,3,10000,DensityEncodingOnlineV2
WineQualityRed,0.5475000143051147,1.20802903175354,2398,6,10000,DensityEncodingOnlineV2
WineQualityWhite,0.4591503143310547,3.6235580444335938,7348,7,10000,DensityEncodingOnlineV2
Yeast,0.5660377144813538,1.0827109813690186,2226,10,10000,DensityEncodingOnlineV2
Zoo,0.9599999785423279,0.10792779922485352,152,7,10000,DensityEncodingOnlineV2
