Name,Accuracy,Time,Size,Classes,Dimensions,Method
Abalone,0.5948275923728943,3.5740890502929688,6266,3,10000,DensityEncodingOnlineV2
AcuteInflammation,1.0,0.10386013984680176,180,2,10000,DensityEncodingOnlineV2
AcuteNephritis,1.0,0.10544586181640625,180,2,10000,DensityEncodingOnlineV2
Adult,0.8131564259529114,46.72952675819397,65122,2,10000,DensityEncodingOnlineV2
Annealing,0.7599999904632568,0.6748249530792236,1596,5,10000,DensityEncodingOnlineV2
Arrhythmia,0.6106194853782654,1.0412571430206299,678,13,10000,DensityEncodingOnlineV2
AudiologyStd,0.4000000059604645,0.22202801704406738,342,18,10000,DensityEncodingOnlineV2
BalanceScale,0.8205128312110901,0.3874533176422119,938,3,10000,DensityEncodingOnlineV2
Balloons,0.75,0.033206939697265625,24,2,10000,DensityEncodingOnlineV2
Bank,0.8628318309783936,3.0500617027282715,6782,2,10000,DensityEncodingOnlineV2
Blood,0.7486631274223328,0.44513893127441406,1122,2,10000,DensityEncodingOnlineV2
BreastCancer,0.6478873491287231,0.22128891944885254,430,2,10000,DensityEncodingOnlineV2
BreastCancerWisc,0.9657142758369446,0.4602959156036377,1048,2,10000,DensityEncodingOnlineV2
BreastCancerWiscDiag,0.9577465057373047,0.5774588584899902,854,2,10000,DensityEncodingOnlineV2
BreastCancerWiscProg,0.7551020383834839,0.42266082763671875,298,2,10000,DensityEncodingOnlineV2
BreastTissue,0.7692307829856873,0.1576528549194336,160,6,10000,DensityEncodingOnlineV2
Car,0.8865740895271301,3.7683169841766357,2592,4,10000,DensityEncodingOnlineV2
Cardiotocography10Clases,0.7853107452392578,2.8539040088653564,3190,10,10000,DensityEncodingOnlineV2
Cardiotocography3Clases,0.8926553726196289,1.9744439125061035,3190,3,10000,DensityEncodingOnlineV2
ChessKrvk,0.42671799659729004,22.772080183029175,42084,18,10000,DensityEncodingOnlineV2
ChessKrvkp,0.9399248957633972,2.5200109481811523,4794,2,10000,DensityEncodingOnlineV2
CongressionalVoting,0.6238532066345215,0.30898499488830566,652,2,10000,DensityEncodingOnlineV2
ConnBenchSonarMinesRocks,0.7884615659713745,0.2289259433746338,312,2,10000,DensityEncodingOnlineV2
ConnBenchVowelDeterding,0.8917748928070068,0.7723703384399414,1056,11,10000,DensityEncodingOnlineV2
Connect4,0.7763041257858276,63.63698410987854,101336,3,10000,DensityEncodingOnlineV2
Contrac,0.5271739363670349,1.0515992641448975,2210,3,10000,DensityEncodingOnlineV2
CreditApproval,0.8255813717842102,0.47869300842285156,1036,2,10000,DensityEncodingOnlineV2
CylinderBands,0.71875,0.4619278907775879,768,2,10000,DensityEncodingOnlineV2
Dermatology,0.9670329689979553,0.29297399520874023,550,6,10000,DensityEncodingOnlineV2
Echocardiogram,0.8484848737716675,0.11493778228759766,196,2,10000,DensityEncodingOnlineV2
Ecoli,0.8214285969734192,0.2399430274963379,504,8,10000,DensityEncodingOnlineV2
EnergyY1,0.859375,0.4971621036529541,1152,3,10000,DensityEncodingOnlineV2
EnergyY2,0.875,0.5154850482940674,1152,3,10000,DensityEncodingOnlineV2
Fertility,0.8799999952316284,0.08752989768981934,150,2,10000,DensityEncodingOnlineV2
Flags,0.5,0.19481897354125977,292,8,10000,DensityEncodingOnlineV2
Glass,0.7358490824699402,0.16389083862304688,322,6,10000,DensityEncodingOnlineV2
HabermanSurvival,0.6052631735801697,0.1975269317626953,460,2,10000,DensityEncodingOnlineV2
HayesRoth,0.0357142873108387,0.1160421371459961,264,3,10000,DensityEncodingOnlineV2
HeartCleveland,0.4868420958518982,0.24471712112426758,454,5,10000,DensityEncodingOnlineV2
HeartHungarian,0.767123281955719,0.2212049961090088,442,5,10000,DensityEncodingOnlineV2
HeartSwitzerland,0.25806450843811035,0.11307716369628906,184,5,10000,DensityEncodingOnlineV2
HeartVa,0.30000001192092896,0.16959810256958008,300,5,10000,DensityEncodingOnlineV2
Hepatitis,0.8205128312110901,0.1402900218963623,232,2,10000,DensityEncodingOnlineV2
HillValley,0.49669966101646423,1.4422998428344727,1212,2,10000,DensityEncodingOnlineV2
HorseColic,0.6029411554336548,0.2735581398010254,600,2,10000,DensityEncodingOnlineV2
IlpdIndianLiver,0.6369863152503967,0.39093923568725586,874,2,10000,DensityEncodingOnlineV2
ImageSegmentation,0.1428571492433548,2.0527639389038086,420,7,10000,DensityEncodingOnlineV2
Ionosphere,0.8409090638160706,0.3343007564544678,526,2,10000,DensityEncodingOnlineV2
Iris,0.9729729890823364,0.1253960132598877,226,3,10000,DensityEncodingOnlineV2
LedDisplay,0.7440000176429749,0.8911099433898926,1500,10,10000,DensityEncodingOnlineV2
