Name,Accuracy,Time,Size,Classes,Dimensions,Method
Abalone,0.6264367699623108,10.799790859222412,6266,3,10000,HashmapProjectionOnlineV2
AcuteInflammation,1.0,0.37506961822509766,180,2,10000,HashmapProjectionOnlineV2
AcuteNephritis,1.0,0.34124207496643066,180,2,10000,HashmapProjectionOnlineV2
Adult,0.8199127912521362,157.29027915000916,65122,2,10000,HashmapProjectionOnlineV2
Annealing,0.7599999904632568,3.200782299041748,1596,5,10000,HashmapProjectionOnlineV2
Arrhythmia,0.32743361592292786,2.1672353744506836,678,13,10000,HashmapProjectionOnlineV2
AudiologyStd,0.6399999856948853,0.8165261745452881,342,18,10000,HashmapProjectionOnlineV2
BalanceScale,0.9230769276618958,2.0464789867401123,938,3,10000,HashmapProjectionOnlineV2
Balloons,0.75,0.07104253768920898,24,2,10000,HashmapProjectionOnlineV2
Bank,0.8778761029243469,15.410605192184448,6782,2,10000,HashmapProjectionOnlineV2
Blood,0.6898396015167236,2.4457247257232666,1122,2,10000,HashmapProjectionOnlineV2
BreastCancer,0.5492957830429077,1.0262954235076904,430,2,10000,HashmapProjectionOnlineV2
BreastCancerWisc,0.9657142758369446,2.1882619857788086,1048,2,10000,HashmapProjectionOnlineV2
BreastCancerWiscDiag,0.9788732528686523,2.0778069496154785,854,2,10000,HashmapProjectionOnlineV2
BreastCancerWiscProg,0.795918345451355,0.6283116340637207,298,2,10000,HashmapProjectionOnlineV2
BreastTissue,0.692307710647583,0.4453427791595459,160,6,10000,HashmapProjectionOnlineV2
Car,0.9097222089767456,5.566180229187012,2592,4,10000,HashmapProjectionOnlineV2
Cardiotocography10Clases,0.770244836807251,7.677815198898315,3190,10,10000,HashmapProjectionOnlineV2
Cardiotocography3Clases,0.9171375036239624,7.943122148513794,3190,3,10000,HashmapProjectionOnlineV2
ChessKrvk,0.4127459228038788,89.6258544921875,42084,18,10000,HashmapProjectionOnlineV2
ChessKrvkp,0.9536921381950378,9.995727300643921,4794,2,10000,HashmapProjectionOnlineV2
CongressionalVoting,0.5596330165863037,1.2980380058288574,652,2,10000,HashmapProjectionOnlineV2
ConnBenchSonarMinesRocks,0.75,0.6418206691741943,312,2,10000,HashmapProjectionOnlineV2
ConnBenchVowelDeterding,0.9069263935089111,3.1810035705566406,1056,11,10000,HashmapProjectionOnlineV2
Connect4,0.7820475101470947,220.1451358795166,101336,3,10000,HashmapProjectionOnlineV2
Contrac,0.5461956262588501,5.242804050445557,2210,3,10000,HashmapProjectionOnlineV2
CreditApproval,0.7965116500854492,2.0616233348846436,1036,2,10000,HashmapProjectionOnlineV2
CylinderBands,0.71875,1.9838039875030518,768,2,10000,HashmapProjectionOnlineV2
Dermatology,0.9230769276618958,1.375622034072876,550,6,10000,HashmapProjectionOnlineV2
Echocardiogram,0.8787878751754761,0.3716287612915039,196,2,10000,HashmapProjectionOnlineV2
Ecoli,0.8928571343421936,1.2612063884735107,504,8,10000,HashmapProjectionOnlineV2
EnergyY1,0.8958333134651184,2.490938425064087,1152,3,10000,HashmapProjectionOnlineV2
EnergyY2,0.8541666865348816,2.3445467948913574,1152,3,10000,HashmapProjectionOnlineV2
Fertility,0.8799999952316284,0.389056921005249,150,2,10000,HashmapProjectionOnlineV2
Flags,0.5,0.8130192756652832,292,8,10000,HashmapProjectionOnlineV2
Glass,0.5283018946647644,0.8821935653686523,322,6,10000,HashmapProjectionOnlineV2
HabermanSurvival,0.7105262875556946,0.9675743579864502,460,2,10000,HashmapProjectionOnlineV2
HayesRoth,0.0714285746216774,0.40785694122314453,264,3,10000,HashmapProjectionOnlineV2
HeartCleveland,0.6052631735801697,1.2566521167755127,454,5,10000,HashmapProjectionOnlineV2
HeartHungarian,0.8219178318977356,0.9935078620910645,442,5,10000,HashmapProjectionOnlineV2
HeartSwitzerland,0.3870967626571655,0.529047966003418,184,5,10000,HashmapProjectionOnlineV2
HeartVa,0.18000000715255737,0.8095235824584961,300,5,10000,HashmapProjectionOnlineV2
Hepatitis,0.8461538553237915,0.46227169036865234,232,2,10000,HashmapProjectionOnlineV2
HillValley,0.4884488582611084,4.498873233795166,1212,2,10000,HashmapProjectionOnlineV2
HorseColic,0.6029411554336548,1.041837215423584,600,2,10000,HashmapProjectionOnlineV2
IlpdIndianLiver,0.5410959124565125,2.255512237548828,874,2,10000,HashmapProjectionOnlineV2
ImageSegmentation,0.1428571492433548,10.735875606536865,420,7,10000,HashmapProjectionOnlineV2
Ionosphere,0.9659090638160706,0.9475598335266113,526,2,10000,HashmapProjectionOnlineV2
Iris,0.9729729890823364,0.48308420181274414,226,3,10000,HashmapProjectionOnlineV2
LedDisplay,0.6480000019073486,3.357233762741089,1500,10,10000,HashmapProjectionOnlineV2
Lenses,0.8333333134651184,0.10909152030944824,36,3,10000,HashmapProjectionOnlineV2
Letter,0.770799994468689,67.87169122695923,30000,26,10000,HashmapProjectionOnlineV2
Libras,0.6000000238418579,1.4056293964385986,540,15,10000,HashmapProjectionOnlineV2
LowResSpect,0.8120300769805908,1.6058204174041748,796,9,10000,HashmapProjectionOnlineV2
LungCancer,0.375,0.08220720291137695,48,3,10000,HashmapProjectionOnlineV2
Lymphography,0.9189189076423645,0.49364590644836426,222,4,10000,HashmapProjectionOnlineV2
Magic,0.8149316310882568,63.16485834121704,28530,2,10000,HashmapProjectionOnlineV2
Mammographic,0.75,2.2624974250793457,1442,2,10000,HashmapProjectionOnlineV2
Miniboone,0.8623139262199402,429.3731255531311,195096,2,10000,HashmapProjectionOnlineV2
MolecBiolPromoter,0.9230769276618958,0.19626808166503906,160,2,10000,HashmapProjectionOnlineV2
MolecBiolSplice,0.8920953869819641,10.736836671829224,4786,3,10000,HashmapProjectionOnlineV2
Monks1,0.5092592835426331,2.177532911300659,248,2,10000,HashmapProjectionOnlineV2
Monks2,0.6180555820465088,2.279247999191284,338,2,10000,HashmapProjectionOnlineV2
Monks3,0.5277777910232544,2.4616103172302246,244,2,10000,HashmapProjectionOnlineV2
Mushroom,0.9990152716636658,27.377400398254395,12186,2,10000,HashmapProjectionOnlineV2
Musk1,0.7815126180648804,1.9206466674804688,714,2,10000,HashmapProjectionOnlineV2
Musk2,0.9648271799087524,24.5827796459198,9898,2,10000,HashmapProjectionOnlineV2
Nursery,0.9361110925674438,40.15285015106201,19440,5,10000,HashmapProjectionOnlineV2
OocytesMerlucciusNucleus4d,0.6784313917160034,3.6620049476623535,1534,2,10000,HashmapProjectionOnlineV2
OocytesMerlucciusStates2f,0.9098039269447327,3.0182244777679443,1534,3,10000,HashmapProjectionOnlineV2
OocytesTrisopterusNucleus2f,0.7149122953414917,3.0749998092651367,1368,2,10000,HashmapProjectionOnlineV2
OocytesTrisopterusStates5b,0.8289473652839661,3.0617940425872803,1368,3,10000,HashmapProjectionOnlineV2
Optical,0.9465776085853577,18.39874505996704,7646,10,10000,HashmapProjectionOnlineV2
Ozone,0.9621450901031494,8.102643489837646,3804,2,10000,HashmapProjectionOnlineV2
PageBlocks,0.9342105388641357,19.539485931396484,8210,5,10000,HashmapProjectionOnlineV2
Parkinsons,0.8163265585899353,0.7156453132629395,292,2,10000,HashmapProjectionOnlineV2
Pendigits,0.9339622855186462,35.99036431312561,14988,10,10000,HashmapProjectionOnlineV2
Pima,0.7239583134651184,2.2066032886505127,1152,2,10000,HashmapProjectionOnlineV2
PittsburgBridgesMaterial,0.9615384340286255,0.16438555717468262,160,3,10000,HashmapProjectionOnlineV2
PittsburgBridgesRelL,0.692307710647583,0.18129301071166992,154,3,10000,HashmapProjectionOnlineV2
PittsburgBridgesSpan,0.695652186870575,0.29968857765197754,138,3,10000,HashmapProjectionOnlineV2
PittsburgBridgesTOrD,0.8399999737739563,0.15380048751831055,154,2,10000,HashmapProjectionOnlineV2
PittsburgBridgesType,0.4615384638309479,0.17618298530578613,158,6,10000,HashmapProjectionOnlineV2
Planning,0.6666666865348816,0.4580874443054199,274,2,10000,HashmapProjectionOnlineV2
PlantMargin,0.6524999737739563,4.87235426902771,2400,100,10000,HashmapProjectionOnlineV2
PlantShape,0.48249998688697815,5.864011526107788,2400,100,10000,HashmapProjectionOnlineV2
PlantTexture,0.6424999833106995,4.9684295654296875,2398,100,10000,HashmapProjectionOnlineV2
PostOperative,0.3636363744735718,0.2079324722290039,136,3,10000,HashmapProjectionOnlineV2
PrimaryTumor,0.40243902802467346,1.0583412647247314,496,15,10000,HashmapProjectionOnlineV2
Ringnorm,0.977297306060791,20.654939651489258,11100,2,10000,HashmapProjectionOnlineV2
Seeds,0.8653846383094788,0.617081880569458,316,3,10000,HashmapProjectionOnlineV2
Semeion,0.8442211151123047,5.210434913635254,2390,10,10000,HashmapProjectionOnlineV2
Soybean,0.22340425848960876,2.6325843334198,614,18,10000,HashmapProjectionOnlineV2
Spambase,0.8843477964401245,14.194054126739502,6902,2,10000,HashmapProjectionOnlineV2
Spect,0.698924720287323,0.9331738948822021,158,2,10000,HashmapProjectionOnlineV2
