Name,Accuracy,Time,Size,Classes,Dimensions,Method
Abalone,0.5948275923728943,25.686155319213867,6266,3,10000,HashmapProjectionRegenerativeReset
Abalone,0.5210728049278259,24.51224112510681,6266,3,10000,HashmapProjectionRegenerativeReset
Abalone,0.5335249304771423,38.18882966041565,6266,3,10000,HashmapProjectionRegenerativeReset
Abalone,0.6091954112052917,30.08973717689514,6266,3,10000,HashmapProjectionRegenerativeReset
AcuteInflammation,1.0,0.5974154472351074,180,2,10000,HashmapProjectionRegenerativeReset
AcuteInflammation,1.0,0.5941426753997803,180,2,10000,HashmapProjectionRegenerativeReset
AcuteInflammation,1.0,0.7182116508483887,180,2,10000,HashmapProjectionRegenerativeReset
AcuteInflammation,1.0,0.591839075088501,180,2,10000,HashmapProjectionRegenerativeReset
AcuteNephritis,1.0,0.9326949119567871,180,2,10000,HashmapProjectionRegenerativeReset
AcuteNephritis,1.0,1.4124410152435303,180,2,10000,HashmapProjectionRegenerativeReset
AcuteNephritis,1.0,0.5919058322906494,180,2,10000,HashmapProjectionRegenerativeReset
AcuteNephritis,1.0,0.7979769706726074,180,2,10000,HashmapProjectionRegenerativeReset
Adult,0.8052331209182739,294.6142327785492,65122,2,10000,HashmapProjectionRegenerativeReset
Annealing,0.7799999713897705,7.453458070755005,1596,5,10000,HashmapProjectionRegenerativeReset
Arrhythmia,0.7079645991325378,5.910644292831421,678,13,10000,HashmapProjectionRegenerativeReset
Arrhythmia,0.6283186078071594,5.5287697315216064,678,13,10000,HashmapProjectionRegenerativeReset
Arrhythmia,0.6460176706314087,6.378479719161987,678,13,10000,HashmapProjectionRegenerativeReset
Arrhythmia,0.6283186078071594,4.7452123165130615,678,13,10000,HashmapProjectionRegenerativeReset
AudiologyStd,0.6800000071525574,1.3204121589660645,342,18,10000,HashmapProjectionRegenerativeReset
BalanceScale,0.8525640964508057,2.5187149047851562,938,3,10000,HashmapProjectionRegenerativeReset
BalanceScale,0.9230769276618958,3.911074638366699,938,3,10000,HashmapProjectionRegenerativeReset
BalanceScale,0.9166666865348816,3.0426859855651855,938,3,10000,HashmapProjectionRegenerativeReset
BalanceScale,0.9551281929016113,4.688157081604004,938,3,10000,HashmapProjectionRegenerativeReset
Balloons,0.75,0.5232305526733398,24,2,10000,HashmapProjectionRegenerativeReset
Balloons,0.75,0.21767783164978027,24,2,10000,HashmapProjectionRegenerativeReset
Balloons,0.75,0.22094154357910156,24,2,10000,HashmapProjectionRegenerativeReset
Balloons,0.75,0.21718311309814453,24,2,10000,HashmapProjectionRegenerativeReset
Bank,0.8637168407440186,30.565663814544678,6782,2,10000,HashmapProjectionRegenerativeReset
Bank,0.6318584084510803,26.17014217376709,6782,2,10000,HashmapProjectionRegenerativeReset
Bank,0.8858407139778137,25.507474184036255,6782,2,10000,HashmapProjectionRegenerativeReset
Bank,0.8938053250312805,29.060293674468994,6782,2,10000,HashmapProjectionRegenerativeReset
Blood,0.7540106773376465,6.6089394092559814,1122,2,10000,HashmapProjectionRegenerativeReset
Blood,0.7272727489471436,4.432184457778931,1122,2,10000,HashmapProjectionRegenerativeReset
Blood,0.6898396015167236,5.934906482696533,1122,2,10000,HashmapProjectionRegenerativeReset
Blood,0.7700534462928772,4.926398277282715,1122,2,10000,HashmapProjectionRegenerativeReset
BreastCancer,0.5633803009986877,1.3222663402557373,430,2,10000,HashmapProjectionRegenerativeReset
BreastCancer,0.6338028311729431,1.3272061347961426,430,2,10000,HashmapProjectionRegenerativeReset
BreastCancer,0.7464788556098938,1.329394817352295,430,2,10000,HashmapProjectionRegenerativeReset
BreastCancer,0.7042253613471985,2.1876070499420166,430,2,10000,HashmapProjectionRegenerativeReset
BreastCancerWisc,0.9714285731315613,5.137520790100098,1048,2,10000,HashmapProjectionRegenerativeReset
BreastCancerWisc,0.9657142758369446,3.7518808841705322,1048,2,10000,HashmapProjectionRegenerativeReset
BreastCancerWisc,0.9599999785423279,5.153615951538086,1048,2,10000,HashmapProjectionRegenerativeReset
BreastCancerWisc,0.9657142758369446,3.982569694519043,1048,2,10000,HashmapProjectionRegenerativeReset
BreastCancerWiscDiag,0.98591548204422,3.892313003540039,854,2,10000,HashmapProjectionRegenerativeReset
BreastCancerWiscDiag,0.9577465057373047,3.366464853286743,854,2,10000,HashmapProjectionRegenerativeReset
BreastCancerWiscDiag,0.9647887349128723,3.353543758392334,854,2,10000,HashmapProjectionRegenerativeReset
BreastCancerWiscDiag,0.9647887349128723,3.24090576171875,854,2,10000,HashmapProjectionRegenerativeReset
BreastCancerWiscProg,0.795918345451355,1.1295969486236572,298,2,10000,HashmapProjectionRegenerativeReset
BreastCancerWiscProg,0.8367347121238708,1.2033650875091553,298,2,10000,HashmapProjectionRegenerativeReset
BreastCancerWiscProg,0.6122449040412903,0.9903469085693359,298,2,10000,HashmapProjectionRegenerativeReset
BreastCancerWiscProg,0.7755101919174194,1.476654052734375,298,2,10000,HashmapProjectionRegenerativeReset
BreastTissue,0.7307692170143127,1.1490724086761475,160,6,10000,HashmapProjectionRegenerativeReset
BreastTissue,0.7307692170143127,0.725590705871582,160,6,10000,HashmapProjectionRegenerativeReset
BreastTissue,0.6153846383094788,0.6970937252044678,160,6,10000,HashmapProjectionRegenerativeReset
BreastTissue,0.4615384638309479,1.0645015239715576,160,6,10000,HashmapProjectionRegenerativeReset
Car,0.9490740895271301,11.731502771377563,2592,4,10000,HashmapProjectionRegenerativeReset
Car,0.9212962985038757,10.705810308456421,2592,4,10000,HashmapProjectionRegenerativeReset
Car,0.9189814925193787,11.273824691772461,2592,4,10000,HashmapProjectionRegenerativeReset
Car,0.9467592835426331,13.638528108596802,2592,4,10000,HashmapProjectionRegenerativeReset
Cardiotocography10Clases,0.7796609997749329,15.263973474502563,3190,10,10000,HashmapProjectionRegenerativeReset
Cardiotocography10Clases,0.8116760849952698,15.710121631622314,3190,10,10000,HashmapProjectionRegenerativeReset
Cardiotocography10Clases,0.81732577085495,16.630194425582886,3190,10,10000,HashmapProjectionRegenerativeReset
Cardiotocography10Clases,0.7457627058029175,16.018607139587402,3190,10,10000,HashmapProjectionRegenerativeReset
Cardiotocography3Clases,0.8832391500473022,12.432302951812744,3190,3,10000,HashmapProjectionRegenerativeReset
Cardiotocography3Clases,0.9171375036239624,13.13512921333313,3190,3,10000,HashmapProjectionRegenerativeReset
Cardiotocography3Clases,0.9114877581596375,12.326369047164917,3190,3,10000,HashmapProjectionRegenerativeReset
Cardiotocography3Clases,0.8983050584793091,13.088529586791992,3190,3,10000,HashmapProjectionRegenerativeReset
ChessKrvk,0.44368407130241394,227.51124238967896,42084,18,10000,HashmapProjectionRegenerativeReset
ChessKrvk,0.44011977314949036,207.98470377922058,42084,18,10000,HashmapProjectionRegenerativeReset
ChessKrvk,0.4312802851200104,232.12426257133484,42084,18,10000,HashmapProjectionRegenerativeReset
ChessKrvk,0.44011977314949036,253.38461136817932,42084,18,10000,HashmapProjectionRegenerativeReset
ChessKrvkp,0.9649562239646912,24.73806619644165,4794,2,10000,HashmapProjectionRegenerativeReset
ChessKrvkp,0.9386733174324036,18.51731538772583,4794,2,10000,HashmapProjectionRegenerativeReset
ChessKrvkp,0.9762202501296997,22.754382848739624,4794,2,10000,HashmapProjectionRegenerativeReset
ChessKrvkp,0.9349186420440674,21.348876476287842,4794,2,10000,HashmapProjectionRegenerativeReset
CongressionalVoting,0.6238532066345215,2.5795488357543945,652,2,10000,HashmapProjectionRegenerativeReset
CongressionalVoting,0.6146789193153381,1.983489751815796,652,2,10000,HashmapProjectionRegenerativeReset
CongressionalVoting,0.5688073635101318,3.4885568618774414,652,2,10000,HashmapProjectionRegenerativeReset
CongressionalVoting,0.5596330165863037,3.1282224655151367,652,2,10000,HashmapProjectionRegenerativeReset
ConnBenchSonarMinesRocks,0.7692307829856873,1.284454584121704,312,2,10000,HashmapProjectionRegenerativeReset
ConnBenchSonarMinesRocks,0.692307710647583,1.3176207542419434,312,2,10000,HashmapProjectionRegenerativeReset
ConnBenchSonarMinesRocks,0.75,1.33760404586792,312,2,10000,HashmapProjectionRegenerativeReset
ConnBenchSonarMinesRocks,0.6538461446762085,1.0851390361785889,312,2,10000,HashmapProjectionRegenerativeReset
ConnBenchVowelDeterding,0.8917748928070068,5.541294574737549,1056,11,10000,HashmapProjectionRegenerativeReset
