Name,Accuracy,Time,Size,Classes,Dimensions,Method
Abalone,0.6024904251098633,15.133069038391113,6266,3,10000,DensityEncodingOnlineV2
AcuteInflammation,1.0,0.30858492851257324,180,2,10000,DensityEncodingOnlineV2
AcuteNephritis,1.0,0.320728063583374,180,2,10000,DensityEncodingOnlineV2
Adult,0.8102082014083862,113.67943501472473,65122,2,10000,DensityEncodingOnlineV2
Annealing,0.75,3.1068789958953857,1596,5,10000,DensityEncodingOnlineV2
Arrhythmia,0.6637167930603027,2.404107093811035,678,13,10000,DensityEncodingOnlineV2
AudiologyStd,0.6399999856948853,0.7361359596252441,342,18,10000,DensityEncodingOnlineV2
BalanceScale,0.9230769276618958,1.3738789558410645,938,3,10000,DensityEncodingOnlineV2
Balloons,1.0,0.06085610389709473,24,2,10000,DensityEncodingOnlineV2
Bank,0.8761062026023865,10.432250022888184,6782,2,10000,DensityEncodingOnlineV2
Blood,0.7486631274223328,1.8312280178070068,1122,2,10000,DensityEncodingOnlineV2
BreastCancer,0.7605633735656738,0.7731950283050537,430,2,10000,DensityEncodingOnlineV2
BreastCancerWisc,0.977142870426178,1.6847569942474365,1048,2,10000,DensityEncodingOnlineV2
BreastCancerWiscDiag,0.98591548204422,1.3199779987335205,854,2,10000,DensityEncodingOnlineV2
BreastCancerWiscProg,0.6938775777816772,0.5542421340942383,298,2,10000,DensityEncodingOnlineV2
BreastTissue,0.5769230723381042,0.38141393661499023,160,6,10000,DensityEncodingOnlineV2
Car,0.8981481194496155,4.3882269859313965,2592,4,10000,DensityEncodingOnlineV2
Cardiotocography10Clases,0.7664783596992493,6.366982936859131,3190,10,10000,DensityEncodingOnlineV2
Cardiotocography3Clases,0.8851224184036255,5.534837961196899,3190,3,10000,DensityEncodingOnlineV2
ChessKrvk,0.4208725392818451,79.29212594032288,42084,18,10000,DensityEncodingOnlineV2
ChessKrvkp,0.9461827278137207,8.282369136810303,4794,2,10000,DensityEncodingOnlineV2
CongressionalVoting,0.60550457239151,1.0369606018066406,652,2,10000,DensityEncodingOnlineV2
