Name,Accuracy,Time,Size,Classes,Dimensions,Method
Abalone,0.5526819825172424,30.344876289367676,6266,3,10000,HashmapProjectionOnlineIterative
Abalone,0.5469348430633545,28.808962106704712,6266,3,10000,HashmapProjectionOnlineIterative
Abalone,0.6187739372253418,31.133999824523926,6266,3,10000,HashmapProjectionOnlineIterative
Abalone,0.5977011322975159,31.416677951812744,6266,3,10000,HashmapProjectionOnlineIterative
AcuteInflammation,1.0,1.010016918182373,180,2,10000,HashmapProjectionOnlineIterative
AcuteInflammation,1.0,0.805234432220459,180,2,10000,HashmapProjectionOnlineIterative
AcuteInflammation,1.0,0.9184026718139648,180,2,10000,HashmapProjectionOnlineIterative
AcuteInflammation,1.0,0.786442756652832,180,2,10000,HashmapProjectionOnlineIterative
AcuteNephritis,1.0,0.7925162315368652,180,2,10000,HashmapProjectionOnlineIterative
AcuteNephritis,1.0,0.8087291717529297,180,2,10000,HashmapProjectionOnlineIterative
AcuteNephritis,1.0,0.7542870044708252,180,2,10000,HashmapProjectionOnlineIterative
AcuteNephritis,1.0,0.8989744186401367,180,2,10000,HashmapProjectionOnlineIterative
Adult,0.8335483074188232,320.11473298072815,65122,2,10000,HashmapProjectionOnlineIterative
Annealing,0.7699999809265137,8.137285470962524,1596,5,10000,HashmapProjectionOnlineIterative
Arrhythmia,0.6460176706314087,5.601175546646118,678,13,10000,HashmapProjectionOnlineIterative
Arrhythmia,0.7256637215614319,5.62436318397522,678,13,10000,HashmapProjectionOnlineIterative
Arrhythmia,0.6725663542747498,5.750054121017456,678,13,10000,HashmapProjectionOnlineIterative
Arrhythmia,0.6283186078071594,5.328848838806152,678,13,10000,HashmapProjectionOnlineIterative
AudiologyStd,0.5600000023841858,1.8941092491149902,342,18,10000,HashmapProjectionOnlineIterative
BalanceScale,0.9487179517745972,4.8615710735321045,938,3,10000,HashmapProjectionOnlineIterative
BalanceScale,0.9166666865348816,4.376612424850464,938,3,10000,HashmapProjectionOnlineIterative
BalanceScale,0.9166666865348816,4.539515256881714,938,3,10000,HashmapProjectionOnlineIterative
BalanceScale,0.942307710647583,4.2419350147247314,938,3,10000,HashmapProjectionOnlineIterative
Balloons,0.75,0.09062886238098145,24,2,10000,HashmapProjectionOnlineIterative
Balloons,1.0,0.19727849960327148,24,2,10000,HashmapProjectionOnlineIterative
Balloons,0.5,0.1025094985961914,24,2,10000,HashmapProjectionOnlineIterative
Balloons,0.75,0.08684802055358887,24,2,10000,HashmapProjectionOnlineIterative
Bank,0.8716813921928406,31.18173098564148,6782,2,10000,HashmapProjectionOnlineIterative
Bank,0.8876106142997742,32.307292222976685,6782,2,10000,HashmapProjectionOnlineIterative
Bank,0.8734513521194458,42.02282500267029,6782,2,10000,HashmapProjectionOnlineIterative
Bank,0.8911504149436951,33.09087657928467,6782,2,10000,HashmapProjectionOnlineIterative
Blood,0.6310160160064697,4.689057111740112,1122,2,10000,HashmapProjectionOnlineIterative
Blood,0.7486631274223328,5.769018650054932,1122,2,10000,HashmapProjectionOnlineIterative
Blood,0.5882353186607361,5.3937060832977295,1122,2,10000,HashmapProjectionOnlineIterative
Blood,0.6951871514320374,4.79344630241394,1122,2,10000,HashmapProjectionOnlineIterative
BreastCancer,0.6619718074798584,2.0017306804656982,430,2,10000,HashmapProjectionOnlineIterative
BreastCancer,0.7464788556098938,1.8830435276031494,430,2,10000,HashmapProjectionOnlineIterative
BreastCancer,0.7746478915214539,2.226106643676758,430,2,10000,HashmapProjectionOnlineIterative
BreastCancer,0.7746478915214539,2.094851016998291,430,2,10000,HashmapProjectionOnlineIterative
BreastCancerWisc,0.9885714054107666,4.205867290496826,1048,2,10000,HashmapProjectionOnlineIterative
BreastCancerWisc,0.9714285731315613,4.0824456214904785,1048,2,10000,HashmapProjectionOnlineIterative
BreastCancerWisc,0.9828571677207947,5.025554418563843,1048,2,10000,HashmapProjectionOnlineIterative
BreastCancerWisc,0.9828571677207947,5.07902193069458,1048,2,10000,HashmapProjectionOnlineIterative
BreastCancerWiscDiag,0.9718309640884399,3.0487220287323,854,2,10000,HashmapProjectionOnlineIterative
BreastCancerWiscDiag,0.9577465057373047,3.6067559719085693,854,2,10000,HashmapProjectionOnlineIterative
BreastCancerWiscDiag,0.9788732528686523,4.48871922492981,854,2,10000,HashmapProjectionOnlineIterative
BreastCancerWiscDiag,0.9436619877815247,3.7920589447021484,854,2,10000,HashmapProjectionOnlineIterative
BreastCancerWiscProg,0.795918345451355,1.4232087135314941,298,2,10000,HashmapProjectionOnlineIterative
BreastCancerWiscProg,0.7346938848495483,1.2586650848388672,298,2,10000,HashmapProjectionOnlineIterative
BreastCancerWiscProg,0.7755101919174194,1.5320639610290527,298,2,10000,HashmapProjectionOnlineIterative
BreastCancerWiscProg,0.6326530575752258,2.2049176692962646,298,2,10000,HashmapProjectionOnlineIterative
BreastTissue,0.692307710647583,0.7516343593597412,160,6,10000,HashmapProjectionOnlineIterative
BreastTissue,0.7692307829856873,0.6904878616333008,160,6,10000,HashmapProjectionOnlineIterative
BreastTissue,0.6538461446762085,0.8042550086975098,160,6,10000,HashmapProjectionOnlineIterative
BreastTissue,0.6538461446762085,0.9906332492828369,160,6,10000,HashmapProjectionOnlineIterative
Car,0.9421296119689941,13.049628496170044,2592,4,10000,HashmapProjectionOnlineIterative
Car,0.9282407164573669,12.50477147102356,2592,4,10000,HashmapProjectionOnlineIterative
Car,0.9328703880310059,15.48874282836914,2592,4,10000,HashmapProjectionOnlineIterative
Car,0.9513888955116272,12.755228042602539,2592,4,10000,HashmapProjectionOnlineIterative
Cardiotocography10Clases,0.8154425621032715,17.413605213165283,3190,10,10000,HashmapProjectionOnlineIterative
Cardiotocography10Clases,0.7966101765632629,17.511074781417847,3190,10,10000,HashmapProjectionOnlineIterative
Cardiotocography10Clases,0.8474576473236084,18.968858003616333,3190,10,10000,HashmapProjectionOnlineIterative
Cardiotocography10Clases,0.8135592937469482,17.917597770690918,3190,10,10000,HashmapProjectionOnlineIterative
Cardiotocography3Clases,0.9133710265159607,18.168149709701538,3190,3,10000,HashmapProjectionOnlineIterative
Cardiotocography3Clases,0.9114877581596375,14.453633785247803,3190,3,10000,HashmapProjectionOnlineIterative
Cardiotocography3Clases,0.8983050584793091,14.02480697631836,3190,3,10000,HashmapProjectionOnlineIterative
Cardiotocography3Clases,0.9378530979156494,13.64620852470398,3190,3,10000,HashmapProjectionOnlineIterative
ChessKrvk,0.44282862544059753,331.9478735923767,42084,18,10000,HashmapProjectionOnlineIterative
ChessKrvk,0.44339892268180847,261.9690794944763,42084,18,10000,HashmapProjectionOnlineIterative
ChessKrvk,0.4411177635192871,252.9076554775238,42084,18,10000,HashmapProjectionOnlineIterative
ChessKrvk,0.4649272859096527,322.8001174926758,42084,18,10000,HashmapProjectionOnlineIterative
ChessKrvkp,0.9674593210220337,22.007407665252686,4794,2,10000,HashmapProjectionOnlineIterative
ChessKrvkp,0.969962477684021,23.902419090270996,4794,2,10000,HashmapProjectionOnlineIterative
ChessKrvkp,0.978723406791687,23.541157245635986,4794,2,10000,HashmapProjectionOnlineIterative
ChessKrvkp,0.969962477684021,24.63181447982788,4794,2,10000,HashmapProjectionOnlineIterative
CongressionalVoting,0.5779816508293152,4.167227029800415,652,2,10000,HashmapProjectionOnlineIterative
CongressionalVoting,0.5779816508293152,3.945849895477295,652,2,10000,HashmapProjectionOnlineIterative
CongressionalVoting,0.4587155878543854,3.6171014308929443,652,2,10000,HashmapProjectionOnlineIterative
CongressionalVoting,0.60550457239151,3.6050798892974854,652,2,10000,HashmapProjectionOnlineIterative
ConnBenchSonarMinesRocks,0.7692307829856873,1.6436529159545898,312,2,10000,HashmapProjectionOnlineIterative
ConnBenchSonarMinesRocks,0.75,1.502258539199829,312,2,10000,HashmapProjectionOnlineIterative
ConnBenchSonarMinesRocks,0.7692307829856873,2.0390031337738037,312,2,10000,HashmapProjectionOnlineIterative
ConnBenchSonarMinesRocks,0.7692307829856873,1.5313811302185059,312,2,10000,HashmapProjectionOnlineIterative
ConnBenchVowelDeterding,0.9523809552192688,7.280099868774414,1056,11,10000,HashmapProjectionOnlineIterative
Connect4,0.7992184162139893,552.4651529788971,101336,3,10000,HashmapProjectionOnlineIterative
Connect4,0.8200603723526001,619.1167335510254,101336,3,10000,HashmapProjectionOnlineIterative
Connect4,0.8187577724456787,635.066198348999,101336,3,10000,HashmapProjectionOnlineIterative
Connect4,0.7908697724342346,627.9189922809601,101336,3,10000,HashmapProjectionOnlineIterative
Contrac,0.46195653080940247,15.569820880889893,2210,3,10000,HashmapProjectionOnlineIterative
