Name,Accuracy,Time,Size,Classes,Dimensions,Method
Abalone,0.5421456098556519,30.577863454818726,6266,3,10000,SinusoidProjectionRegenerativeReset
Abalone,0.6168582439422607,30.541513204574585,6266,3,10000,SinusoidProjectionRegenerativeReset
Abalone,0.5718390941619873,30.619486570358276,6266,3,10000,SinusoidProjectionRegenerativeReset
Abalone,0.6120689511299133,31.25865626335144,6266,3,10000,SinusoidProjectionRegenerativeReset
AcuteInflammation,1.0,1.0344653129577637,180,2,10000,SinusoidProjectionRegenerativeReset
AcuteInflammation,1.0,1.0206303596496582,180,2,10000,SinusoidProjectionRegenerativeReset
AcuteInflammation,1.0,1.015594720840454,180,2,10000,SinusoidProjectionRegenerativeReset
AcuteInflammation,1.0,1.0305888652801514,180,2,10000,SinusoidProjectionRegenerativeReset
AcuteNephritis,1.0,1.0385618209838867,180,2,10000,SinusoidProjectionRegenerativeReset
AcuteNephritis,1.0,1.0352165699005127,180,2,10000,SinusoidProjectionRegenerativeReset
AcuteNephritis,1.0,1.0413134098052979,180,2,10000,SinusoidProjectionRegenerativeReset
AcuteNephritis,1.0,1.0365936756134033,180,2,10000,SinusoidProjectionRegenerativeReset
Adult,0.8054173588752747,306.6581254005432,65122,2,10000,SinusoidProjectionRegenerativeReset
Annealing,0.7599999904632568,7.501612901687622,1596,5,10000,SinusoidProjectionRegenerativeReset
Arrhythmia,0.12389380484819412,5.117178678512573,678,13,10000,SinusoidProjectionRegenerativeReset
Arrhythmia,0.32743361592292786,4.699491739273071,678,13,10000,SinusoidProjectionRegenerativeReset
Arrhythmia,0.5840708017349243,4.715492486953735,678,13,10000,SinusoidProjectionRegenerativeReset
Arrhythmia,0.5309734344482422,5.109719276428223,678,13,10000,SinusoidProjectionRegenerativeReset
AudiologyStd,0.6399999856948853,2.0339198112487793,342,18,10000,SinusoidProjectionRegenerativeReset
BalanceScale,0.8974359035491943,3.937511920928955,938,3,10000,SinusoidProjectionRegenerativeReset
BalanceScale,0.8717948794364929,3.948080539703369,938,3,10000,SinusoidProjectionRegenerativeReset
BalanceScale,0.942307710647583,3.896275520324707,938,3,10000,SinusoidProjectionRegenerativeReset
BalanceScale,0.9102563858032227,3.8642563819885254,938,3,10000,SinusoidProjectionRegenerativeReset
Balloons,0.5,0.3519721031188965,24,2,10000,SinusoidProjectionRegenerativeReset
Balloons,0.75,0.3335609436035156,24,2,10000,SinusoidProjectionRegenerativeReset
Balloons,0.75,0.35370373725891113,24,2,10000,SinusoidProjectionRegenerativeReset
Balloons,0.75,0.35024094581604004,24,2,10000,SinusoidProjectionRegenerativeReset
Bank,0.8884955644607544,29.688859462738037,6782,2,10000,SinusoidProjectionRegenerativeReset
Bank,0.7592920064926147,29.672946214675903,6782,2,10000,SinusoidProjectionRegenerativeReset
Bank,0.7371681332588196,29.59579300880432,6782,2,10000,SinusoidProjectionRegenerativeReset
Bank,0.8946902751922607,29.61529302597046,6782,2,10000,SinusoidProjectionRegenerativeReset
Blood,0.7112299203872681,4.969173192977905,1122,2,10000,SinusoidProjectionRegenerativeReset
