Name,Accuracy,Time,Size,Classes,Dimensions,Method
Abalone,0.5948275923728943,6.50602912902832,6266,3,10000,DensityEncodingOnlineV2
AcuteInflammation,1.0,0.11605310440063477,180,2,10000,DensityEncodingOnlineV2
AcuteNephritis,1.0,0.12575197219848633,180,2,10000,DensityEncodingOnlineV2
Adult,0.8089183568954468,70.73462700843811,65122,2,10000,DensityEncodingOnlineV2
Annealing,0.75,0.8869502544403076,1596,5,10000,DensityEncodingOnlineV2
Arrhythmia,0.6725663542747498,1.1364808082580566,678,13,10000,DensityEncodingOnlineV2
AudiologyStd,0.6399999856948853,0.27628087997436523,342,18,10000,DensityEncodingOnlineV2
BalanceScale,0.942307710647583,0.4704163074493408,938,3,10000,DensityEncodingOnlineV2
Balloons,0.75,0.03980588912963867,24,2,10000,DensityEncodingOnlineV2
Bank,0.856637179851532,4.431756019592285,6782,2,10000,DensityEncodingOnlineV2
Blood,0.7700534462928772,0.7439422607421875,1122,2,10000,DensityEncodingOnlineV2
BreastCancer,0.7042253613471985,0.27872514724731445,430,2,10000,DensityEncodingOnlineV2
BreastCancerWisc,0.9485714435577393,0.5049400329589844,1048,2,10000,DensityEncodingOnlineV2
BreastCancerWiscDiag,0.9577465057373047,0.513664960861206,854,2,10000,DensityEncodingOnlineV2
BreastCancerWiscProg,0.4897959232330322,0.2170240879058838,298,2,10000,DensityEncodingOnlineV2
BreastTissue,0.692307710647583,0.1342930793762207,160,6,10000,DensityEncodingOnlineV2
Car,0.9259259104728699,1.6687040328979492,2592,4,10000,DensityEncodingOnlineV2
Cardiotocography10Clases,0.7758945226669312,2.0139119625091553,3190,10,10000,DensityEncodingOnlineV2
Cardiotocography3Clases,0.9133710265159607,1.721217155456543,3190,3,10000,DensityEncodingOnlineV2
ChessKrvk,0.416167676448822,55.36592698097229,42084,18,10000,DensityEncodingOnlineV2
ChessKrvkp,0.8886107802391052,3.261577844619751,4794,2,10000,DensityEncodingOnlineV2
CongressionalVoting,0.6330274939537048,0.4846200942993164,652,2,10000,DensityEncodingOnlineV2
ConnBenchSonarMinesRocks,0.7115384340286255,0.25524306297302246,312,2,10000,DensityEncodingOnlineV2
ConnBenchVowelDeterding,0.8722943663597107,0.8746120929718018,1056,11,10000,DensityEncodingOnlineV2
Connect4,0.7694949507713318,109.34629678726196,101336,3,10000,DensityEncodingOnlineV2
Contrac,0.46739131212234497,2.7225229740142822,2210,3,10000,DensityEncodingOnlineV2
CreditApproval,0.8488371968269348,0.6369831562042236,1036,2,10000,DensityEncodingOnlineV2
CylinderBands,0.6640625,0.5363399982452393,768,2,10000,DensityEncodingOnlineV2
Dermatology,0.9450549483299255,0.3447761535644531,550,6,10000,DensityEncodingOnlineV2
Echocardiogram,0.6666666865348816,0.12740683555603027,196,2,10000,DensityEncodingOnlineV2
Ecoli,0.7976190447807312,0.39725208282470703,504,8,10000,DensityEncodingOnlineV2
EnergyY1,0.890625,0.7186489105224609,1152,3,10000,DensityEncodingOnlineV2
EnergyY2,0.8854166865348816,0.700253963470459,1152,3,10000,DensityEncodingOnlineV2
Fertility,0.9200000166893005,0.1066431999206543,150,2,10000,DensityEncodingOnlineV2
Flags,0.4791666567325592,0.31884288787841797,292,8,10000,DensityEncodingOnlineV2
Glass,0.37735849618911743,0.34465527534484863,322,6,10000,DensityEncodingOnlineV2
HabermanSurvival,0.6578947305679321,0.3328583240509033,460,2,10000,DensityEncodingOnlineV2
HayesRoth,0.0357142873108387,0.16349411010742188,264,3,10000,DensityEncodingOnlineV2
HeartCleveland,0.5526315569877625,0.46929001808166504,454,5,10000,DensityEncodingOnlineV2
HeartHungarian,0.7123287916183472,0.3081648349761963,442,5,10000,DensityEncodingOnlineV2
HeartSwitzerland,0.3870967626571655,0.1638178825378418,184,5,10000,DensityEncodingOnlineV2
HeartVa,0.20000000298023224,0.2655789852142334,300,5,10000,DensityEncodingOnlineV2
Hepatitis,0.8461538553237915,0.16684889793395996,232,2,10000,DensityEncodingOnlineV2
HillValley,0.48514851927757263,2.2463340759277344,1212,2,10000,DensityEncodingOnlineV2
HorseColic,0.6617646813392639,0.36238527297973633,600,2,10000,DensityEncodingOnlineV2
IlpdIndianLiver,0.7054794430732727,0.6308879852294922,874,2,10000,DensityEncodingOnlineV2
ImageSegmentation,0.1428571492433548,2.3023569583892822,420,7,10000,DensityEncodingOnlineV2
Ionosphere,0.9431818127632141,0.4687471389770508,526,2,10000,DensityEncodingOnlineV2
Iris,0.9729729890823364,0.12915921211242676,226,3,10000,DensityEncodingOnlineV2
LedDisplay,0.527999997138977,1.3254380226135254,1500,10,10000,DensityEncodingOnlineV2
Lenses,0.8333333134651184,0.049154043197631836,36,3,10000,DensityEncodingOnlineV2
Letter,0.729200005531311,27.59126305580139,30000,26,10000,DensityEncodingOnlineV2
