Name,Accuracy,Time,Size,Classes,Dimensions,Method
Abalone,0.5622605085372925,3.113318920135498,6266,3,10000,DensityEncodingOnlineV2
AcuteInflammation,1.0,0.20634961128234863,180,2,10000,DensityEncodingOnlineV2
AcuteNephritis,1.0,0.10670208930969238,180,2,10000,DensityEncodingOnlineV2
Adult,0.6862600445747375,35.89285087585449,65122,2,10000,DensityEncodingOnlineV2
Annealing,0.7699999809265137,0.7622959613800049,1596,5,10000,DensityEncodingOnlineV2
Arrhythmia,0.752212405204773,1.0078380107879639,678,13,10000,DensityEncodingOnlineV2
AudiologyStd,0.7200000286102295,0.2244431972503662,342,18,10000,DensityEncodingOnlineV2
BalanceScale,0.8141025900840759,0.42171287536621094,938,3,10000,DensityEncodingOnlineV2
Balloons,0.75,0.03292489051818848,24,2,10000,DensityEncodingOnlineV2
Bank,0.8398230075836182,3.274013042449951,6782,2,10000,DensityEncodingOnlineV2
Blood,0.625668466091156,0.4918649196624756,1122,2,10000,DensityEncodingOnlineV2
BreastCancer,0.7323943376541138,0.2209479808807373,430,2,10000,DensityEncodingOnlineV2
BreastCancerWisc,0.9599999785423279,0.4637582302093506,1048,2,10000,DensityEncodingOnlineV2
BreastCancerWiscDiag,0.9366196990013123,0.4701366424560547,854,2,10000,DensityEncodingOnlineV2
BreastCancerWiscProg,0.5510203838348389,0.19162797927856445,298,2,10000,DensityEncodingOnlineV2
BreastTissue,0.7307692170143127,0.10516810417175293,160,6,10000,DensityEncodingOnlineV2
Car,0.875,1.16715407371521,2592,4,10000,DensityEncodingOnlineV2
Cardiotocography10Clases,0.6497175097465515,1.895066738128662,3190,10,10000,DensityEncodingOnlineV2
Cardiotocography3Clases,0.8079096078872681,1.5951337814331055,3190,3,10000,DensityEncodingOnlineV2
ChessKrvk,0.40575990080833435,24.36553716659546,42084,18,10000,DensityEncodingOnlineV2
ChessKrvkp,0.8460575938224792,2.8306360244750977,4794,2,10000,DensityEncodingOnlineV2
CongressionalVoting,0.5504587292671204,0.3446049690246582,652,2,10000,DensityEncodingOnlineV2
ConnBenchSonarMinesRocks,0.7307692170143127,0.23461198806762695,312,2,10000,DensityEncodingOnlineV2
ConnBenchVowelDeterding,0.7640692591667175,0.8062942028045654,1056,11,10000,DensityEncodingOnlineV2
Connect4,0.6778376698493958,58.26593089103699,101336,3,10000,DensityEncodingOnlineV2
Contrac,0.49184781312942505,1.080306053161621,2210,3,10000,DensityEncodingOnlineV2
CreditApproval,0.8430232405662537,0.5149660110473633,1036,2,10000,DensityEncodingOnlineV2
CylinderBands,0.7109375,0.44861912727355957,768,2,10000,DensityEncodingOnlineV2
Dermatology,0.9780219793319702,0.3473689556121826,550,6,10000,DensityEncodingOnlineV2
Echocardiogram,0.8787878751754761,0.11327004432678223,196,2,10000,DensityEncodingOnlineV2
Ecoli,0.8333333134651184,0.27765893936157227,504,8,10000,DensityEncodingOnlineV2
EnergyY1,0.828125,0.5490260124206543,1152,3,10000,DensityEncodingOnlineV2
EnergyY2,0.84375,0.5533137321472168,1152,3,10000,DensityEncodingOnlineV2
Fertility,0.8799999952316284,0.09697484970092773,150,2,10000,DensityEncodingOnlineV2
Flags,0.5833333134651184,0.19391226768493652,292,8,10000,DensityEncodingOnlineV2
Glass,0.7547169923782349,0.17283201217651367,322,6,10000,DensityEncodingOnlineV2
HabermanSurvival,0.6842105388641357,0.20919418334960938,460,2,10000,DensityEncodingOnlineV2
HayesRoth,0.0357142873108387,0.12093186378479004,264,3,10000,DensityEncodingOnlineV2
HeartCleveland,0.5526315569877625,0.2738077640533447,454,5,10000,DensityEncodingOnlineV2
HeartHungarian,0.835616409778595,0.22510576248168945,442,5,10000,DensityEncodingOnlineV2
HeartSwitzerland,0.35483869910240173,0.11788296699523926,184,5,10000,DensityEncodingOnlineV2
HeartVa,0.2800000011920929,0.1879129409790039,300,5,10000,DensityEncodingOnlineV2
Hepatitis,0.8717948794364929,0.1421356201171875,232,2,10000,DensityEncodingOnlineV2
HillValley,0.49339935183525085,1.5359809398651123,1212,2,10000,DensityEncodingOnlineV2
HorseColic,0.6029411554336548,0.30116915702819824,600,2,10000,DensityEncodingOnlineV2
IlpdIndianLiver,0.6095890402793884,0.43116092681884766,874,2,10000,DensityEncodingOnlineV2
ImageSegmentation,0.1428571492433548,1.9727611541748047,420,7,10000,DensityEncodingOnlineV2
Ionosphere,0.9204545617103577,0.31963539123535156,526,2,10000,DensityEncodingOnlineV2
Iris,0.9729729890823364,0.11962509155273438,226,3,10000,DensityEncodingOnlineV2
LedDisplay,0.7720000147819519,0.7646200656890869,1500,10,10000,DensityEncodingOnlineV2
Lenses,0.8333333134651184,0.04111480712890625,36,3,10000,DensityEncodingOnlineV2
Letter,0.6704000234603882,16.30528688430786,30000,26,10000,DensityEncodingOnlineV2
