Name,Accuracy,Time,Size,Classes,Dimensions,Method
Abalone,0.5862069129943848,3.45225191116333,6266,3,10000,DensityEncodingOnlineV2
AcuteInflammation,1.0,0.1197519302368164,180,2,10000,DensityEncodingOnlineV2
AcuteNephritis,1.0,0.13376808166503906,180,2,10000,DensityEncodingOnlineV2
Adult,0.7698544263839722,47.48397397994995,65122,2,10000,DensityEncodingOnlineV2
Annealing,0.7699999809265137,0.75701904296875,1596,5,10000,DensityEncodingOnlineV2
Arrhythmia,0.5840708017349243,1.2462310791015625,678,13,10000,DensityEncodingOnlineV2
AudiologyStd,0.6000000238418579,0.2237858772277832,342,18,10000,DensityEncodingOnlineV2
BalanceScale,0.8782051205635071,0.4630248546600342,938,3,10000,DensityEncodingOnlineV2
Balloons,1.0,0.03151202201843262,24,2,10000,DensityEncodingOnlineV2
Bank,0.8522123694419861,4.4315431118011475,6782,2,10000,DensityEncodingOnlineV2
Blood,0.7058823704719543,0.5077979564666748,1122,2,10000,DensityEncodingOnlineV2
BreastCancer,0.7323943376541138,0.2242579460144043,430,2,10000,DensityEncodingOnlineV2
BreastCancerWisc,0.9599999785423279,0.4983949661254883,1048,2,10000,DensityEncodingOnlineV2
BreastCancerWiscDiag,0.9507042169570923,0.5124320983886719,854,2,10000,DensityEncodingOnlineV2
BreastCancerWiscProg,0.5510203838348389,0.2035508155822754,298,2,10000,DensityEncodingOnlineV2
BreastTissue,0.6153846383094788,0.09659314155578613,160,6,10000,DensityEncodingOnlineV2
Car,0.9050925970077515,2.0809667110443115,2592,4,10000,DensityEncodingOnlineV2
Cardiotocography10Clases,0.7570621371269226,2.603955030441284,3190,10,10000,DensityEncodingOnlineV2
Cardiotocography3Clases,0.9152542352676392,2.270012140274048,3190,3,10000,DensityEncodingOnlineV2
ChessKrvk,0.41545480489730835,26.552565097808838,42084,18,10000,DensityEncodingOnlineV2
ChessKrvkp,0.8948686122894287,2.829432964324951,4794,2,10000,DensityEncodingOnlineV2
CongressionalVoting,0.60550457239151,0.35460495948791504,652,2,10000,DensityEncodingOnlineV2
ConnBenchSonarMinesRocks,0.692307710647583,0.24696993827819824,312,2,10000,DensityEncodingOnlineV2
ConnBenchVowelDeterding,0.7683982849121094,0.9154863357543945,1056,11,10000,DensityEncodingOnlineV2
Connect4,0.8149091005325317,61.5649790763855,101336,3,10000,DensityEncodingOnlineV2
Contrac,0.45108696818351746,1.1284549236297607,2210,3,10000,DensityEncodingOnlineV2
CreditApproval,0.8139534592628479,0.5244388580322266,1036,2,10000,DensityEncodingOnlineV2
CylinderBands,0.6953125,0.47038793563842773,768,2,10000,DensityEncodingOnlineV2
Dermatology,0.901098906993866,0.34833312034606934,550,6,10000,DensityEncodingOnlineV2
Echocardiogram,0.8787878751754761,0.11461877822875977,196,2,10000,DensityEncodingOnlineV2
Ecoli,0.8095238208770752,0.2660529613494873,504,8,10000,DensityEncodingOnlineV2
EnergyY1,0.921875,0.5355210304260254,1152,3,10000,DensityEncodingOnlineV2
EnergyY2,0.8333333134651184,0.6185870170593262,1152,3,10000,DensityEncodingOnlineV2
Fertility,0.8799999952316284,0.11290907859802246,150,2,10000,DensityEncodingOnlineV2
Flags,0.5208333134651184,0.34639692306518555,292,8,10000,DensityEncodingOnlineV2
Glass,0.7924528121948242,0.31020307540893555,322,6,10000,DensityEncodingOnlineV2
HabermanSurvival,0.7368420958518982,0.2609131336212158,460,2,10000,DensityEncodingOnlineV2
HayesRoth,0.0714285746216774,0.252910852432251,264,3,10000,DensityEncodingOnlineV2
HeartCleveland,0.6052631735801697,0.46724915504455566,454,5,10000,DensityEncodingOnlineV2
HeartHungarian,0.8219178318977356,0.49817419052124023,442,5,10000,DensityEncodingOnlineV2
HeartSwitzerland,0.3870967626571655,0.12713217735290527,184,5,10000,DensityEncodingOnlineV2
HeartVa,0.3400000035762787,0.28189778327941895,300,5,10000,DensityEncodingOnlineV2
Hepatitis,0.8461538553237915,0.15552258491516113,232,2,10000,DensityEncodingOnlineV2
HillValley,0.5,1.7991602420806885,1212,2,10000,DensityEncodingOnlineV2
HorseColic,0.47058823704719543,0.32495594024658203,600,2,10000,DensityEncodingOnlineV2
IlpdIndianLiver,0.6232876777648926,0.4619159698486328,874,2,10000,DensityEncodingOnlineV2
ImageSegmentation,0.1428571492433548,2.1552319526672363,420,7,10000,DensityEncodingOnlineV2
Ionosphere,0.9318181872367859,0.3516840934753418,526,2,10000,DensityEncodingOnlineV2
Iris,0.9729729890823364,0.11833715438842773,226,3,10000,DensityEncodingOnlineV2
LedDisplay,0.671999990940094,0.7878351211547852,1500,10,10000,DensityEncodingOnlineV2
Lenses,0.5,0.035021066665649414,36,3,10000,DensityEncodingOnlineV2
Letter,0.8324000239372253,18.719969987869263,30000,26,10000,DensityEncodingOnlineV2
Libras,0.5444444417953491,0.5230789184570312,540,15,10000,DensityEncodingOnlineV2
LowResSpect,0.8721804618835449,0.7436838150024414,796,9,10000,DensityEncodingOnlineV2
LungCancer,0.625,0.05244612693786621,48,3,10000,DensityEncodingOnlineV2
Lymphography,0.7297297120094299,0.17846298217773438,222,4,10000,DensityEncodingOnlineV2
Magic,0.8058885335922241,14.294610738754272,28530,2,10000,DensityEncodingOnlineV2
Mammographic,0.7250000238418579,0.7708499431610107,1442,2,10000,DensityEncodingOnlineV2
Miniboone,0.8333743214607239,126.95836186408997,195096,2,10000,DensityEncodingOnlineV2
MolecBiolPromoter,0.807692289352417,0.14628314971923828,160,2,10000,DensityEncodingOnlineV2
MolecBiolSplice,0.9058971405029297,3.028762102127075,4786,3,10000,DensityEncodingOnlineV2
Monks1,0.5092592835426331,0.426055908203125,248,2,10000,DensityEncodingOnlineV2
Monks2,0.6666666865348816,0.48095107078552246,338,2,10000,DensityEncodingOnlineV2
Monks3,0.5370370149612427,0.4332010746002197,244,2,10000,DensityEncodingOnlineV2
Mushroom,0.9955686926841736,5.742505073547363,12186,2,10000,DensityEncodingOnlineV2
Musk1,0.680672287940979,0.8643538951873779,714,2,10000,DensityEncodingOnlineV2
Musk2,0.9611886143684387,11.659930229187012,9898,2,10000,DensityEncodingOnlineV2
Nursery,0.940123438835144,25.973878860473633,19440,5,10000,DensityEncodingOnlineV2
OocytesMerlucciusNucleus4d,0.6784313917160034,1.0466248989105225,1534,2,10000,DensityEncodingOnlineV2
OocytesMerlucciusStates2f,0.886274516582489,0.8638229370117188,1534,3,10000,DensityEncodingOnlineV2
OocytesTrisopterusNucleus2f,0.6798245906829834,0.7569160461425781,1368,2,10000,DensityEncodingOnlineV2
OocytesTrisopterusStates5b,0.8464912176132202,0.8178551197052002,1368,3,10000,DensityEncodingOnlineV2
Optical,0.9354479908943176,6.027820110321045,7646,10,10000,DensityEncodingOnlineV2
Ozone,0.9447949528694153,2.779768943786621,3804,2,10000,DensityEncodingOnlineV2
PageBlocks,0.9283625483512878,4.631542921066284,8210,5,10000,DensityEncodingOnlineV2
Parkinsons,0.8775510191917419,0.27706384658813477,292,2,10000,DensityEncodingOnlineV2
Pendigits,0.9296740889549255,10.722834825515747,14988,10,10000,DensityEncodingOnlineV2
Pima,0.71875,0.616786003112793,1152,2,10000,DensityEncodingOnlineV2
PittsburgBridgesMaterial,0.7307692170143127,0.11462283134460449,160,3,10000,DensityEncodingOnlineV2
PittsburgBridgesRelL,0.4615384638309479,0.11995601654052734,154,3,10000,DensityEncodingOnlineV2
PittsburgBridgesSpan,0.6086956262588501,0.10332894325256348,138,3,10000,DensityEncodingOnlineV2
PittsburgBridgesTOrD,0.8799999952316284,0.10962295532226562,154,2,10000,DensityEncodingOnlineV2
PittsburgBridgesType,0.3461538553237915,0.12613582611083984,158,6,10000,DensityEncodingOnlineV2
Planning,0.4444444477558136,0.17172718048095703,274,2,10000,DensityEncodingOnlineV2
PlantMargin,0.5425000190734863,2.5188589096069336,2400,100,10000,DensityEncodingOnlineV2
PlantShape,0.45249998569488525,2.3516361713409424,2400,100,10000,DensityEncodingOnlineV2
PlantTexture,0.574999988079071,2.297969102859497,2398,100,10000,DensityEncodingOnlineV2
PostOperative,0.7272727489471436,0.08924412727355957,136,3,10000,DensityEncodingOnlineV2
PrimaryTumor,0.4146341383457184,0.3465538024902344,496,15,10000,DensityEncodingOnlineV2
Ringnorm,0.9383783936500549,5.685018062591553,11100,2,10000,DensityEncodingOnlineV2
Seeds,0.8846153616905212,0.17768502235412598,316,3,10000,DensityEncodingOnlineV2
Semeion,0.839195966720581,3.4183130264282227,2390,10,10000,DensityEncodingOnlineV2
Soybean,0.33776596188545227,0.6739380359649658,614,18,10000,DensityEncodingOnlineV2
Spambase,0.908695638179779,4.200688123703003,6902,2,10000,DensityEncodingOnlineV2
