Name,Accuracy,Time,Size,Classes,Dimensions,Method
Abalone,0.5996168851852417,74.58833742141724,6266,3,10000,HashmapProjectionOnlineV2
AcuteInflammation,1.0,1.6116664409637451,180,2,10000,HashmapProjectionOnlineV2
AcuteNephritis,1.0,1.9954049587249756,180,2,10000,HashmapProjectionOnlineV2
Adult,0.7849640846252441,1323.5826857089996,65122,2,10000,HashmapProjectionOnlineV2
Annealing,0.7599999904632568,1251.6711673736572,1596,5,10000,HashmapProjectionOnlineV2
Arrhythmia,0.6371681690216064,13.97498083114624,678,13,10000,HashmapProjectionOnlineV2
AudiologyStd,0.6399999856948853,5.044004440307617,342,18,10000,HashmapProjectionOnlineV2
BalanceScale,0.9551281929016113,12.438733339309692,938,3,10000,HashmapProjectionOnlineV2
Balloons,0.75,0.21729564666748047,24,2,10000,HashmapProjectionOnlineV2
Bank,0.8460177183151245,88.83873009681702,6782,2,10000,HashmapProjectionOnlineV2
Blood,0.7700534462928772,10.502373933792114,1122,2,10000,HashmapProjectionOnlineV2
BreastCancer,0.7183098793029785,3.5085289478302,430,2,10000,HashmapProjectionOnlineV2
BreastCancerWisc,0.977142870426178,9.380841255187988,1048,2,10000,HashmapProjectionOnlineV2
BreastCancerWiscDiag,0.9718309640884399,10.649537086486816,854,2,10000,HashmapProjectionOnlineV2
BreastCancerWiscProg,0.795918345451355,3.6980061531066895,298,2,10000,HashmapProjectionOnlineV2
BreastTissue,0.692307710647583,1.3648269176483154,160,6,10000,HashmapProjectionOnlineV2
Car,0.9351851940155029,30.272324085235596,2592,4,10000,HashmapProjectionOnlineV2
Cardiotocography10Clases,0.7758945226669312,40.63286018371582,3190,10,10000,HashmapProjectionOnlineV2
Cardiotocography3Clases,0.8719397187232971,46.87608337402344,3190,3,10000,HashmapProjectionOnlineV2
ChessKrvk,0.3895066976547241,738.8295595645905,42084,18,10000,HashmapProjectionOnlineV2
ChessKrvkp,0.9862328171730042,71.01163506507874,4794,2,10000,HashmapProjectionOnlineV2
