Name,Accuracy,Time,Size,Classes,Dimensions,Method
Abalone,0.5593869686126709,2.5370798110961914,6266,3,10000,DensityEncodingOnlineV2
AcuteInflammation,1.0,0.0903921127319336,180,2,10000,DensityEncodingOnlineV2
AcuteNephritis,1.0,0.09149909019470215,180,2,10000,DensityEncodingOnlineV2
Adult,0.7020453214645386,30.52180504798889,65122,2,10000,DensityEncodingOnlineV2
Annealing,0.5,0.7186589241027832,1596,5,10000,DensityEncodingOnlineV2
Arrhythmia,0.6460176706314087,0.9574110507965088,678,13,10000,DensityEncodingOnlineV2
AudiologyStd,0.800000011920929,0.20196104049682617,342,18,10000,DensityEncodingOnlineV2
BalanceScale,0.7884615659713745,0.38399791717529297,938,3,10000,DensityEncodingOnlineV2
Balloons,1.0,0.03217196464538574,24,2,10000,DensityEncodingOnlineV2
Bank,0.6513274312019348,2.739382028579712,6782,2,10000,DensityEncodingOnlineV2
Blood,0.6042780876159668,0.40256285667419434,1122,2,10000,DensityEncodingOnlineV2
BreastCancer,0.7323943376541138,0.18971776962280273,430,2,10000,DensityEncodingOnlineV2
BreastCancerWisc,0.9599999785423279,0.4171569347381592,1048,2,10000,DensityEncodingOnlineV2
BreastCancerWiscDiag,0.9295774698257446,0.4181480407714844,854,2,10000,DensityEncodingOnlineV2
BreastCancerWiscProg,0.5306122303009033,0.18142294883728027,298,2,10000,DensityEncodingOnlineV2
BreastTissue,0.6153846383094788,0.10230517387390137,160,6,10000,DensityEncodingOnlineV2
Car,0.7476851940155029,1.7349328994750977,2592,4,10000,DensityEncodingOnlineV2
Cardiotocography10Clases,0.6082862615585327,3.054338216781616,3190,10,10000,DensityEncodingOnlineV2
Cardiotocography3Clases,0.7796609997749329,1.4789340496063232,3190,3,10000,DensityEncodingOnlineV2
ChessKrvk,0.2718847990036011,17.55203604698181,42084,18,10000,DensityEncodingOnlineV2
ChessKrvkp,0.8347935080528259,2.453611135482788,4794,2,10000,DensityEncodingOnlineV2
CongressionalVoting,0.5321100950241089,0.2705349922180176,652,2,10000,DensityEncodingOnlineV2
ConnBenchSonarMinesRocks,0.75,0.2127671241760254,312,2,10000,DensityEncodingOnlineV2
ConnBenchVowelDeterding,0.8658008575439453,0.7198131084442139,1056,11,10000,DensityEncodingOnlineV2
Connect4,0.6756468415260315,54.80598306655884,101336,3,10000,DensityEncodingOnlineV2
Contrac,0.47554346919059753,0.895939826965332,2210,3,10000,DensityEncodingOnlineV2
CreditApproval,0.8430232405662537,0.4267849922180176,1036,2,10000,DensityEncodingOnlineV2
CylinderBands,0.6953125,0.38985705375671387,768,2,10000,DensityEncodingOnlineV2
Dermatology,0.9780219793319702,0.29201483726501465,550,6,10000,DensityEncodingOnlineV2
Echocardiogram,0.8787878751754761,0.09818410873413086,196,2,10000,DensityEncodingOnlineV2
Ecoli,0.8571428656578064,0.22226500511169434,504,8,10000,DensityEncodingOnlineV2
EnergyY1,0.8333333134651184,0.44944310188293457,1152,3,10000,DensityEncodingOnlineV2
EnergyY2,0.8645833134651184,0.4575779438018799,1152,3,10000,DensityEncodingOnlineV2
Fertility,0.7200000286102295,0.08067202568054199,150,2,10000,DensityEncodingOnlineV2
Flags,0.4791666567325592,0.1877450942993164,292,8,10000,DensityEncodingOnlineV2
Glass,0.5094339847564697,0.1527998447418213,322,6,10000,DensityEncodingOnlineV2
HabermanSurvival,0.6184210777282715,0.15943002700805664,460,2,10000,DensityEncodingOnlineV2
HayesRoth,0.0357142873108387,0.09460186958312988,264,3,10000,DensityEncodingOnlineV2
HeartCleveland,0.5394737124443054,0.24271416664123535,454,5,10000,DensityEncodingOnlineV2
HeartHungarian,0.8219178318977356,0.20463013648986816,442,5,10000,DensityEncodingOnlineV2
HeartSwitzerland,0.32258063554763794,0.10407495498657227,184,5,10000,DensityEncodingOnlineV2
HeartVa,0.2199999988079071,0.1486210823059082,300,5,10000,DensityEncodingOnlineV2
Hepatitis,0.7692307829856873,0.11663269996643066,232,2,10000,DensityEncodingOnlineV2
HillValley,0.5066006779670715,1.4575881958007812,1212,2,10000,DensityEncodingOnlineV2
HorseColic,0.6029411554336548,0.25609397888183594,600,2,10000,DensityEncodingOnlineV2
IlpdIndianLiver,0.6301369667053223,0.33125996589660645,874,2,10000,DensityEncodingOnlineV2
ImageSegmentation,0.1428571492433548,1.9847750663757324,420,7,10000,DensityEncodingOnlineV2
Ionosphere,0.8409090638160706,0.27167272567749023,526,2,10000,DensityEncodingOnlineV2
Iris,0.9729729890823364,0.09947419166564941,226,3,10000,DensityEncodingOnlineV2
LedDisplay,0.7680000066757202,0.6349241733551025,1500,10,10000,DensityEncodingOnlineV2
Lenses,1.0,0.038584232330322266,36,3,10000,DensityEncodingOnlineV2
Letter,0.6841999888420105,13.698783159255981,30000,26,10000,DensityEncodingOnlineV2
Libras,0.644444465637207,0.4866058826446533,540,15,10000,DensityEncodingOnlineV2
LowResSpect,0.7744361162185669,0.6744492053985596,796,9,10000,DensityEncodingOnlineV2
LungCancer,0.5,0.049735069274902344,48,3,10000,DensityEncodingOnlineV2
Lymphography,0.9189189076423645,0.12566685676574707,222,4,10000,DensityEncodingOnlineV2
Magic,0.7808622717857361,21.345813989639282,28530,2,10000,DensityEncodingOnlineV2
Mammographic,0.7833333611488342,0.6054220199584961,1442,2,10000,DensityEncodingOnlineV2
Miniboone,0.8377721905708313,112.88243317604065,195096,2,10000,DensityEncodingOnlineV2
MolecBiolPromoter,0.9230769276618958,0.11997222900390625,160,2,10000,DensityEncodingOnlineV2
MolecBiolSplice,0.8770388960838318,2.6094470024108887,4786,3,10000,DensityEncodingOnlineV2
Monks1,0.5717592835426331,0.42932987213134766,248,2,10000,DensityEncodingOnlineV2
