Name,Accuracy,Time,Size,Classes,Dimensions,Method
Abalone,0.6053639650344849,3.1113169193267822,6266,3,10000,DensityEncodingOnlineV2
AcuteInflammation,1.0,0.11051416397094727,180,2,10000,DensityEncodingOnlineV2
AcuteNephritis,1.0,0.10743975639343262,180,2,10000,DensityEncodingOnlineV2
Adult,0.8029605150222778,42.567254066467285,65122,2,10000,DensityEncodingOnlineV2
Annealing,0.7799999713897705,0.913444995880127,1596,5,10000,DensityEncodingOnlineV2
Arrhythmia,0.6548672318458557,1.1102309226989746,678,13,10000,DensityEncodingOnlineV2
AudiologyStd,0.7200000286102295,0.24175524711608887,342,18,10000,DensityEncodingOnlineV2
BalanceScale,0.8910256624221802,0.47025275230407715,938,3,10000,DensityEncodingOnlineV2
Balloons,1.0,0.032475948333740234,24,2,10000,DensityEncodingOnlineV2
Bank,0.865486741065979,3.3619327545166016,6782,2,10000,DensityEncodingOnlineV2
Blood,0.7326202988624573,0.5086688995361328,1122,2,10000,DensityEncodingOnlineV2
BreastCancer,0.7323943376541138,0.23815178871154785,430,2,10000,DensityEncodingOnlineV2
BreastCancerWisc,0.9657142758369446,0.5153548717498779,1048,2,10000,DensityEncodingOnlineV2
BreastCancerWiscDiag,0.9436619877815247,0.5182888507843018,854,2,10000,DensityEncodingOnlineV2
BreastCancerWiscProg,0.7551020383834839,0.19813919067382812,298,2,10000,DensityEncodingOnlineV2
BreastTissue,0.6153846383094788,0.11216878890991211,160,6,10000,DensityEncodingOnlineV2
Car,0.8819444179534912,1.2656419277191162,2592,4,10000,DensityEncodingOnlineV2
Cardiotocography10Clases,0.7288135886192322,1.9078259468078613,3190,10,10000,DensityEncodingOnlineV2
Cardiotocography3Clases,0.8644067645072937,1.7148208618164062,3190,3,10000,DensityEncodingOnlineV2
ChessKrvk,0.43356144428253174,30.97223711013794,42084,18,10000,DensityEncodingOnlineV2
ChessKrvkp,0.8961201310157776,3.913175106048584,4794,2,10000,DensityEncodingOnlineV2
CongressionalVoting,0.5688073635101318,0.4341890811920166,652,2,10000,DensityEncodingOnlineV2
ConnBenchSonarMinesRocks,0.807692289352417,0.2647237777709961,312,2,10000,DensityEncodingOnlineV2
ConnBenchVowelDeterding,0.9307359457015991,1.315910816192627,1056,11,10000,DensityEncodingOnlineV2
Connect4,0.781514585018158,74.60284900665283,101336,3,10000,DensityEncodingOnlineV2
Contrac,0.49184781312942505,1.1718828678131104,2210,3,10000,DensityEncodingOnlineV2
CreditApproval,0.8430232405662537,0.5395691394805908,1036,2,10000,DensityEncodingOnlineV2
CylinderBands,0.7265625,1.5406100749969482,768,2,10000,DensityEncodingOnlineV2
Dermatology,0.9780219793319702,0.4979970455169678,550,6,10000,DensityEncodingOnlineV2
Echocardiogram,0.8787878751754761,0.12033700942993164,196,2,10000,DensityEncodingOnlineV2
Ecoli,0.8571428656578064,0.3042590618133545,504,8,10000,DensityEncodingOnlineV2
EnergyY1,0.8489583134651184,0.5775911808013916,1152,3,10000,DensityEncodingOnlineV2
EnergyY2,0.8489583134651184,0.5683488845825195,1152,3,10000,DensityEncodingOnlineV2
Fertility,0.9200000166893005,0.15929293632507324,150,2,10000,DensityEncodingOnlineV2
Flags,0.5208333134651184,0.4096989631652832,292,8,10000,DensityEncodingOnlineV2
Glass,0.698113203048706,0.2118549346923828,322,6,10000,DensityEncodingOnlineV2
HabermanSurvival,0.7105262875556946,0.37100982666015625,460,2,10000,DensityEncodingOnlineV2
HayesRoth,0.0357142873108387,0.21708106994628906,264,3,10000,DensityEncodingOnlineV2
HeartCleveland,0.6052631735801697,0.2864241600036621,454,5,10000,DensityEncodingOnlineV2
HeartHungarian,0.8219178318977356,0.36920595169067383,442,5,10000,DensityEncodingOnlineV2
HeartSwitzerland,0.5161290168762207,0.17158293724060059,184,5,10000,DensityEncodingOnlineV2
HeartVa,0.3199999928474426,0.2978696823120117,300,5,10000,DensityEncodingOnlineV2
Hepatitis,0.8461538553237915,0.2071971893310547,232,2,10000,DensityEncodingOnlineV2
HillValley,0.4900990128517151,2.2908589839935303,1212,2,10000,DensityEncodingOnlineV2
HorseColic,0.5882353186607361,0.3071320056915283,600,2,10000,DensityEncodingOnlineV2
IlpdIndianLiver,0.6369863152503967,0.42104291915893555,874,2,10000,DensityEncodingOnlineV2
ImageSegmentation,0.1428571492433548,2.0949549674987793,420,7,10000,DensityEncodingOnlineV2
Ionosphere,0.9318181872367859,0.3126862049102783,526,2,10000,DensityEncodingOnlineV2
Iris,0.9729729890823364,0.1594560146331787,226,3,10000,DensityEncodingOnlineV2
LedDisplay,0.7639999985694885,0.7671170234680176,1500,10,10000,DensityEncodingOnlineV2
Lenses,0.6666666865348816,0.04076695442199707,36,3,10000,DensityEncodingOnlineV2
Letter,0.7653999924659729,20.736156940460205,30000,26,10000,DensityEncodingOnlineV2
Libras,0.699999988079071,0.5483951568603516,540,15,10000,DensityEncodingOnlineV2
LowResSpect,0.8345864415168762,0.7441051006317139,796,9,10000,DensityEncodingOnlineV2
LungCancer,0.5,0.05877208709716797,48,3,10000,DensityEncodingOnlineV2
Lymphography,0.8918918967247009,0.13926005363464355,222,4,10000,DensityEncodingOnlineV2
Magic,0.8149316310882568,15.335055828094482,28530,2,10000,DensityEncodingOnlineV2
Mammographic,0.7916666865348816,0.6399450302124023,1442,2,10000,DensityEncodingOnlineV2
