Name,Accuracy,Time,Size,Classes,Dimensions,Method
Abalone,0.5718390941619873,7.714622259140015,6266,3,10000,DensityEncodingOnlineV2
AcuteInflammation,1.0,0.12295103073120117,180,2,10000,DensityEncodingOnlineV2
AcuteNephritis,1.0,0.11697220802307129,180,2,10000,DensityEncodingOnlineV2
Adult,0.6860758066177368,66.19990396499634,65122,2,10000,DensityEncodingOnlineV2
Annealing,0.7900000214576721,1.1260871887207031,1596,5,10000,DensityEncodingOnlineV2
Arrhythmia,0.6902654767036438,2.039712905883789,678,13,10000,DensityEncodingOnlineV2
AudiologyStd,0.7599999904632568,0.332291841506958,342,18,10000,DensityEncodingOnlineV2
BalanceScale,0.8397436141967773,0.7719221115112305,938,3,10000,DensityEncodingOnlineV2
Balloons,0.75,0.03984808921813965,24,2,10000,DensityEncodingOnlineV2
Bank,0.8380531072616577,5.456041097640991,6782,2,10000,DensityEncodingOnlineV2
Blood,0.6417112350463867,0.5932390689849854,1122,2,10000,DensityEncodingOnlineV2
BreastCancer,0.7605633735656738,0.26006507873535156,430,2,10000,DensityEncodingOnlineV2
BreastCancerWisc,0.977142870426178,0.5651428699493408,1048,2,10000,DensityEncodingOnlineV2
BreastCancerWiscDiag,0.9436619877815247,1.0964910984039307,854,2,10000,DensityEncodingOnlineV2
BreastCancerWiscProg,0.5510203838348389,0.31461572647094727,298,2,10000,DensityEncodingOnlineV2
BreastTissue,0.5769230723381042,0.12950515747070312,160,6,10000,DensityEncodingOnlineV2
Car,0.9004629850387573,1.95756196975708,2592,4,10000,DensityEncodingOnlineV2
Cardiotocography10Clases,0.6572504639625549,2.3658061027526855,3190,10,10000,DensityEncodingOnlineV2
Cardiotocography3Clases,0.81732577085495,2.335469961166382,3190,3,10000,DensityEncodingOnlineV2
ChessKrvk,0.39763331413269043,43.19253206253052,42084,18,10000,DensityEncodingOnlineV2
ChessKrvkp,0.8410513401031494,3.632749080657959,4794,2,10000,DensityEncodingOnlineV2
CongressionalVoting,0.5412843823432922,0.4306938648223877,652,2,10000,DensityEncodingOnlineV2
ConnBenchSonarMinesRocks,0.7307692170143127,0.3063838481903076,312,2,10000,DensityEncodingOnlineV2
ConnBenchVowelDeterding,0.9090909361839294,1.1207029819488525,1056,11,10000,DensityEncodingOnlineV2
Connect4,0.668067991733551,90.64805102348328,101336,3,10000,DensityEncodingOnlineV2
Contrac,0.49184781312942505,1.76922607421875,2210,3,10000,DensityEncodingOnlineV2
CreditApproval,0.8430232405662537,0.6780331134796143,1036,2,10000,DensityEncodingOnlineV2
CylinderBands,0.7265625,0.6202647686004639,768,2,10000,DensityEncodingOnlineV2
Dermatology,0.9780219793319702,0.4671013355255127,550,6,10000,DensityEncodingOnlineV2
Echocardiogram,0.8787878751754761,0.15005898475646973,196,2,10000,DensityEncodingOnlineV2
Ecoli,0.8571428656578064,0.36775994300842285,504,8,10000,DensityEncodingOnlineV2
EnergyY1,0.84375,0.6737241744995117,1152,3,10000,DensityEncodingOnlineV2
