Name,Accuracy,Time,Size,Classes,Dimensions,Method
Abalone,0.5603448152542114,5.935786008834839,6266,3,10000,HashmapProjection
Abalone,0.5411877632141113,5.784909009933472,6266,3,10000,HashmapProjection
Abalone,0.5622605085372925,6.115194082260132,6266,3,10000,HashmapProjection
Abalone,0.540229856967926,2.445040225982666,6266,3,10000,HashmapProjection
AcuteInflammation,1.0,0.36164379119873047,180,2,10000,HashmapProjection
AcuteInflammation,1.0,0.1296100616455078,180,2,10000,HashmapProjection
AcuteInflammation,1.0,0.09803605079650879,180,2,10000,HashmapProjection
AcuteInflammation,1.0,0.07457804679870605,180,2,10000,HashmapProjection
AcuteNephritis,1.0,0.06487321853637695,180,2,10000,HashmapProjection
AcuteNephritis,1.0,0.06596732139587402,180,2,10000,HashmapProjection
AcuteNephritis,1.0,0.07984590530395508,180,2,10000,HashmapProjection
AcuteNephritis,1.0,0.26584291458129883,180,2,10000,HashmapProjection
Adult,0.7105214595794678,26.51325297355652,65122,2,10000,HashmapProjection
Annealing,0.49000000953674316,0.4691188335418701,1596,5,10000,HashmapProjection
Arrhythmia,0.6017699241638184,0.8733441829681396,678,13,10000,HashmapProjection
Arrhythmia,0.6460176706314087,0.9374289512634277,678,13,10000,HashmapProjection
Arrhythmia,0.5575221180915833,0.8486149311065674,678,13,10000,HashmapProjection
Arrhythmia,0.6814159154891968,0.8578770160675049,678,13,10000,HashmapProjection
AudiologyStd,0.8399999737739563,0.18536710739135742,342,18,10000,HashmapProjection
BalanceScale,0.7948718070983887,0.28743505477905273,938,3,10000,HashmapProjection
BalanceScale,0.807692289352417,0.2630290985107422,938,3,10000,HashmapProjection
BalanceScale,0.807692289352417,0.26062488555908203,938,3,10000,HashmapProjection
BalanceScale,0.7435897588729858,0.25202107429504395,938,3,10000,HashmapProjection
Balloons,1.0,0.013964653015136719,24,2,10000,HashmapProjection
Balloons,0.75,0.013607978820800781,24,2,10000,HashmapProjection
Balloons,0.75,0.0183260440826416,24,2,10000,HashmapProjection
Balloons,0.75,0.01287221908569336,24,2,10000,HashmapProjection
Bank,0.6477876305580139,2.092278003692627,6782,2,10000,HashmapProjection
Bank,0.6469026803970337,2.147907018661499,6782,2,10000,HashmapProjection
Bank,0.6442477703094482,2.1114859580993652,6782,2,10000,HashmapProjection
Bank,0.6415929198265076,2.958264112472534,6782,2,10000,HashmapProjection
Blood,0.6096256971359253,0.31254076957702637,1122,2,10000,HashmapProjection
Blood,0.6898396015167236,0.3179759979248047,1122,2,10000,HashmapProjection
Blood,0.6524063944816589,0.3589332103729248,1122,2,10000,HashmapProjection
Blood,0.6684492230415344,0.2911980152130127,1122,2,10000,HashmapProjection
BreastCancer,0.7042253613471985,0.12862181663513184,430,2,10000,HashmapProjection
BreastCancer,0.7042253613471985,0.13137507438659668,430,2,10000,HashmapProjection
BreastCancer,0.8028169274330139,0.15068387985229492,430,2,10000,HashmapProjection
BreastCancer,0.6478873491287231,0.13203787803649902,430,2,10000,HashmapProjection
BreastCancerWisc,0.9599999785423279,0.3598818778991699,1048,2,10000,HashmapProjection
BreastCancerWisc,0.9714285731315613,0.29923200607299805,1048,2,10000,HashmapProjection
BreastCancerWisc,0.977142870426178,0.33851194381713867,1048,2,10000,HashmapProjection
BreastCancerWisc,0.9657142758369446,0.3156769275665283,1048,2,10000,HashmapProjection
BreastCancerWiscDiag,0.9295774698257446,0.35051822662353516,854,2,10000,HashmapProjection
BreastCancerWiscDiag,0.9507042169570923,0.3396432399749756,854,2,10000,HashmapProjection
BreastCancerWiscDiag,0.9507042169570923,0.3881409168243408,854,2,10000,HashmapProjection
BreastCancerWiscDiag,0.9295774698257446,0.30754876136779785,854,2,10000,HashmapProjection
BreastCancerWiscProg,0.5714285969734192,0.11608386039733887,298,2,10000,HashmapProjection
BreastCancerWiscProg,0.6122449040412903,0.12006092071533203,298,2,10000,HashmapProjection
BreastCancerWiscProg,0.6938775777816772,0.11656689643859863,298,2,10000,HashmapProjection
BreastCancerWiscProg,0.6734693646430969,0.13164520263671875,298,2,10000,HashmapProjection
BreastTissue,0.6538461446762085,0.05450010299682617,160,6,10000,HashmapProjection
BreastTissue,0.7692307829856873,0.0525360107421875,160,6,10000,HashmapProjection
BreastTissue,0.5,0.054898977279663086,160,6,10000,HashmapProjection
BreastTissue,0.692307710647583,0.07270288467407227,160,6,10000,HashmapProjection
Car,0.7870370149612427,0.8240399360656738,2592,4,10000,HashmapProjection
Car,0.7592592835426331,0.7106418609619141,2592,4,10000,HashmapProjection
Car,0.7731481194496155,0.8200607299804688,2592,4,10000,HashmapProjection
Car,0.8032407164573669,0.7507457733154297,2592,4,10000,HashmapProjection
Cardiotocography10Clases,0.5932203531265259,1.4291651248931885,3190,10,10000,HashmapProjection
Cardiotocography10Clases,0.5725046992301941,1.518773078918457,3190,10,10000,HashmapProjection
Cardiotocography10Clases,0.6421845555305481,1.6485459804534912,3190,10,10000,HashmapProjection
Cardiotocography10Clases,0.5649717450141907,1.2648189067840576,3190,10,10000,HashmapProjection
Cardiotocography3Clases,0.7608286142349243,1.053476095199585,3190,3,10000,HashmapProjection
Cardiotocography3Clases,0.8003766536712646,1.3112177848815918,3190,3,10000,HashmapProjection
Cardiotocography3Clases,0.7928436994552612,1.2425451278686523,3190,3,10000,HashmapProjection
Cardiotocography3Clases,0.770244836807251,1.1620728969573975,3190,3,10000,HashmapProjection
ChessKrvk,0.2760193943977356,13.806529998779297,42084,18,10000,HashmapProjection
ChessKrvk,0.26703736186027527,17.03269386291504,42084,18,10000,HashmapProjection
ChessKrvk,0.27345308661460876,15.930552005767822,42084,18,10000,HashmapProjection
ChessKrvk,0.2728828191757202,14.521141052246094,42084,18,10000,HashmapProjection
ChessKrvkp,0.8460575938224792,2.2709500789642334,4794,2,10000,HashmapProjection
ChessKrvkp,0.8460575938224792,3.437253952026367,4794,2,10000,HashmapProjection
ChessKrvkp,0.8473091125488281,1.9301409721374512,4794,2,10000,HashmapProjection
ChessKrvkp,0.822277843952179,2.1939918994903564,4794,2,10000,HashmapProjection
CongressionalVoting,0.5321100950241089,0.26819300651550293,652,2,10000,HashmapProjection
CongressionalVoting,0.5596330165863037,0.2679600715637207,652,2,10000,HashmapProjection
CongressionalVoting,0.5688073635101318,0.2071390151977539,652,2,10000,HashmapProjection
CongressionalVoting,0.60550457239151,0.19384407997131348,652,2,10000,HashmapProjection
ConnBenchSonarMinesRocks,0.7307692170143127,0.17273688316345215,312,2,10000,HashmapProjection
ConnBenchSonarMinesRocks,0.6153846383094788,0.24666404724121094,312,2,10000,HashmapProjection
ConnBenchSonarMinesRocks,0.5961538553237915,0.20217514038085938,312,2,10000,HashmapProjection
ConnBenchSonarMinesRocks,0.692307710647583,0.20604491233825684,312,2,10000,HashmapProjection
ConnBenchVowelDeterding,0.8809523582458496,0.6989381313323975,1056,11,10000,HashmapProjection
Connect4,0.6754692196846008,43.4631450176239,101336,3,10000,HashmapProjection
Connect4,0.6678311228752136,42.67282509803772,101336,3,10000,HashmapProjection
Connect4,0.672982394695282,42.576184034347534,101336,3,10000,HashmapProjection
Connect4,0.6720350384712219,36.665282011032104,101336,3,10000,HashmapProjection
Contrac,0.49184781312942505,0.5867362022399902,2210,3,10000,HashmapProjection
Contrac,0.52173912525177,0.6649751663208008,2210,3,10000,HashmapProjection
