Name,Accuracy,Time,Size,Classes,Dimensions,Method
Abalone,0.5766283273696899,2.520318031311035,6266,3,10000,HashmapProjectionOnline
Abalone,0.484674334526062,2.6446499824523926,6266,3,10000,HashmapProjectionOnline
Abalone,0.5565134286880493,2.5204389095306396,6266,3,10000,HashmapProjectionOnline
Abalone,0.6091954112052917,2.551939010620117,6266,3,10000,HashmapProjectionOnline
AcuteInflammation,1.0,0.07530713081359863,180,2,10000,HashmapProjectionOnline
AcuteInflammation,1.0,0.07057595252990723,180,2,10000,HashmapProjectionOnline
AcuteInflammation,1.0,0.07009530067443848,180,2,10000,HashmapProjectionOnline
AcuteInflammation,1.0,0.07030987739562988,180,2,10000,HashmapProjectionOnline
AcuteNephritis,1.0,0.07282209396362305,180,2,10000,HashmapProjectionOnline
AcuteNephritis,1.0,0.09226393699645996,180,2,10000,HashmapProjectionOnline
AcuteNephritis,1.0,0.07314801216125488,180,2,10000,HashmapProjectionOnline
AcuteNephritis,0.8666666746139526,0.0735769271850586,180,2,10000,HashmapProjectionOnline
Adult,0.8092254996299744,30.16295289993286,65122,2,10000,HashmapProjectionOnline
Annealing,0.7799999713897705,0.6117398738861084,1596,5,10000,HashmapProjectionOnline
Arrhythmia,0.3362831771373749,0.9871938228607178,678,13,10000,HashmapProjectionOnline
Arrhythmia,0.6371681690216064,0.9811608791351318,678,13,10000,HashmapProjectionOnline
Arrhythmia,0.6902654767036438,0.9639952182769775,678,13,10000,HashmapProjectionOnline
Arrhythmia,0.6460176706314087,0.9708001613616943,678,13,10000,HashmapProjectionOnline
AudiologyStd,0.7599999904632568,0.1989290714263916,342,18,10000,HashmapProjectionOnline
BalanceScale,0.8717948794364929,0.3644399642944336,938,3,10000,HashmapProjectionOnline
BalanceScale,0.8717948794364929,0.34204912185668945,938,3,10000,HashmapProjectionOnline
BalanceScale,0.9102563858032227,0.34785008430480957,938,3,10000,HashmapProjectionOnline
BalanceScale,0.9038461446762085,0.33354806900024414,938,3,10000,HashmapProjectionOnline
Balloons,0.75,0.018178939819335938,24,2,10000,HashmapProjectionOnline
Balloons,0.25,0.017073869705200195,24,2,10000,HashmapProjectionOnline
Balloons,0.75,0.017509937286376953,24,2,10000,HashmapProjectionOnline
