Name,Accuracy,Time,Size,Classes,Dimensions,Method
Abalone,0.6340996026992798,42.99616289138794,6266,3,10000,SinusoidProjectionOnlineIterative
AcuteInflammation,1.0,0.8938202857971191,180,2,10000,SinusoidProjectionOnlineIterative
AcuteNephritis,1.0,0.8471548557281494,180,2,10000,SinusoidProjectionOnlineIterative
Adult,0.6791965961456299,467.5238757133484,65122,2,10000,SinusoidProjectionOnlineIterative
Annealing,0.75,11.066957235336304,1596,5,10000,SinusoidProjectionOnlineIterative
Arrhythmia,0.5221238732337952,5.083343744277954,678,13,10000,SinusoidProjectionOnlineIterative
AudiologyStd,0.800000011920929,2.184069871902466,342,18,10000,SinusoidProjectionOnlineIterative
BalanceScale,0.8717948794364929,5.2937822341918945,938,3,10000,SinusoidProjectionOnlineIterative
Balloons,0.75,0.2287449836730957,24,2,10000,SinusoidProjectionOnlineIterative
Bank,0.7734513282775879,41.02144455909729,6782,2,10000,SinusoidProjectionOnlineIterative
Blood,0.6096256971359253,5.691199779510498,1122,2,10000,SinusoidProjectionOnlineIterative
BreastCancer,0.7464788556098938,2.2000248432159424,430,2,10000,SinusoidProjectionOnlineIterative
BreastCancerWisc,0.954285740852356,5.89778995513916,1048,2,10000,SinusoidProjectionOnlineIterative
BreastCancerWiscDiag,0.9295774698257446,4.772928237915039,854,2,10000,SinusoidProjectionOnlineIterative
BreastCancerWiscProg,0.5714285969734192,1.6412441730499268,298,2,10000,SinusoidProjectionOnlineIterative
BreastTissue,0.8461538553237915,1.0841915607452393,160,6,10000,SinusoidProjectionOnlineIterative
Car,0.8356481194496155,14.405558586120605,2592,4,10000,SinusoidProjectionOnlineIterative
Cardiotocography10Clases,0.700564980506897,22.707499265670776,3190,10,10000,SinusoidProjectionOnlineIterative
Cardiotocography3Clases,0.8229755163192749,22.9184410572052,3190,3,10000,SinusoidProjectionOnlineIterative
ChessKrvk,0.3227829933166504,295.43941926956177,42084,18,10000,SinusoidProjectionOnlineIterative
ChessKrvkp,0.8648310303688049,37.210482358932495,4794,2,10000,SinusoidProjectionOnlineIterative
CongressionalVoting,0.5321100950241089,5.6424195766448975,652,2,10000,SinusoidProjectionOnlineIterative
ConnBenchSonarMinesRocks,0.692307710647583,1.9470958709716797,312,2,10000,SinusoidProjectionOnlineIterative
ConnBenchVowelDeterding,0.8354978561401367,10.060237407684326,1056,11,10000,SinusoidProjectionOnlineIterative
Connect4,0.6273906230926514,744.3143699169159,101336,3,10000,SinusoidProjectionOnlineIterative
Contrac,0.47554346919059753,17.694551706314087,2210,3,10000,SinusoidProjectionOnlineIterative
CreditApproval,0.8488371968269348,7.544759750366211,1036,2,10000,SinusoidProjectionOnlineIterative
CylinderBands,0.671875,4.459465026855469,768,2,10000,SinusoidProjectionOnlineIterative
Dermatology,0.9780219793319702,3.4940576553344727,550,6,10000,SinusoidProjectionOnlineIterative
Echocardiogram,0.8787878751754761,1.2373476028442383,196,2,10000,SinusoidProjectionOnlineIterative
Ecoli,0.8571428656578064,3.273061752319336,504,8,10000,SinusoidProjectionOnlineIterative
EnergyY1,0.8489583134651184,7.139148235321045,1152,3,10000,SinusoidProjectionOnlineIterative
EnergyY2,0.8229166865348816,6.971021890640259,1152,3,10000,SinusoidProjectionOnlineIterative
Fertility,0.800000011920929,0.8583171367645264,150,2,10000,SinusoidProjectionOnlineIterative
Flags,0.4375,1.9849882125854492,292,8,10000,SinusoidProjectionOnlineIterative
Glass,0.6415094137191772,2.6569385528564453,322,6,10000,SinusoidProjectionOnlineIterative
HabermanSurvival,0.7236841917037964,5.323167324066162,460,2,10000,SinusoidProjectionOnlineIterative
HayesRoth,0.0357142873108387,1.5417792797088623,264,3,10000,SinusoidProjectionOnlineIterative
HeartCleveland,0.4868420958518982,7.034447193145752,454,5,10000,SinusoidProjectionOnlineIterative
HeartHungarian,0.7945205569267273,3.133903980255127,442,5,10000,SinusoidProjectionOnlineIterative
HeartSwitzerland,0.5161290168762207,1.33331298828125,184,5,10000,SinusoidProjectionOnlineIterative
HeartVa,0.2800000011920929,2.041080951690674,300,5,10000,SinusoidProjectionOnlineIterative
Hepatitis,0.8205128312110901,1.4507710933685303,232,2,10000,SinusoidProjectionOnlineIterative
HillValley,0.5016501545906067,7.566962003707886,1212,2,10000,SinusoidProjectionOnlineIterative
HorseColic,0.6029411554336548,3.468092918395996,600,2,10000,SinusoidProjectionOnlineIterative
IlpdIndianLiver,0.6575342416763306,5.693904161453247,874,2,10000,SinusoidProjectionOnlineIterative
ImageSegmentation,0.1428571492433548,9.86091136932373,420,7,10000,SinusoidProjectionOnlineIterative
Ionosphere,0.9318181872367859,3.2529385089874268,526,2,10000,SinusoidProjectionOnlineIterative
Iris,0.9729729890823364,1.154630184173584,226,3,10000,SinusoidProjectionOnlineIterative
LedDisplay,0.7559999823570251,12.804046392440796,1500,10,10000,SinusoidProjectionOnlineIterative
Lenses,0.8333333134651184,0.22260618209838867,36,3,10000,SinusoidProjectionOnlineIterative
Letter,0.7847999930381775,191.9733419418335,30000,26,10000,SinusoidProjectionOnlineIterative
Libras,0.7333333492279053,3.8156933784484863,540,15,10000,SinusoidProjectionOnlineIterative
LowResSpect,0.902255654335022,4.762114763259888,796,9,10000,SinusoidProjectionOnlineIterative
LungCancer,0.5,0.39907073974609375,48,3,10000,SinusoidProjectionOnlineIterative
Lymphography,0.9459459185600281,1.3417472839355469,222,4,10000,SinusoidProjectionOnlineIterative
