Name,Accuracy,Time,Size,Classes,Dimensions,Method
Abalone,0.5603448152542114,5.126280784606934,6266,3,10000,HashmapProjection
Abalone,0.5373563170433044,4.632144451141357,6266,3,10000,HashmapProjection
Abalone,0.5565134286880493,4.593063592910767,6266,3,10000,HashmapProjection
Abalone,0.5392720103263855,5.069925308227539,6266,3,10000,HashmapProjection
AcuteInflammation,1.0,0.1544971466064453,180,2,10000,HashmapProjection
AcuteInflammation,1.0,0.15406465530395508,180,2,10000,HashmapProjection
AcuteInflammation,1.0,0.1541748046875,180,2,10000,HashmapProjection
AcuteInflammation,1.0,0.1537773609161377,180,2,10000,HashmapProjection
AcuteNephritis,1.0,0.15427446365356445,180,2,10000,HashmapProjection
AcuteNephritis,1.0,0.15465664863586426,180,2,10000,HashmapProjection
AcuteNephritis,1.0,0.15445542335510254,180,2,10000,HashmapProjection
AcuteNephritis,1.0,0.15427780151367188,180,2,10000,HashmapProjection
Adult,0.7073889970779419,64.92412209510803,65122,2,10000,HashmapProjection
Annealing,0.5600000023841858,1.1230828762054443,1596,5,10000,HashmapProjection
Arrhythmia,0.6725663542747498,2.0774717330932617,678,13,10000,HashmapProjection
Arrhythmia,0.6548672318458557,2.046739101409912,678,13,10000,HashmapProjection
Arrhythmia,0.5752212405204773,2.105968713760376,678,13,10000,HashmapProjection
Arrhythmia,0.7168141603469849,2.060098648071289,678,13,10000,HashmapProjection
AudiologyStd,0.8399999737739563,0.25153350830078125,342,18,10000,HashmapProjection
BalanceScale,0.8012820482254028,0.6787025928497314,938,3,10000,HashmapProjection
BalanceScale,0.8141025900840759,0.6943864822387695,938,3,10000,HashmapProjection
BalanceScale,0.8141025900840759,0.675774097442627,938,3,10000,HashmapProjection
BalanceScale,0.7564102411270142,0.6838722229003906,938,3,10000,HashmapProjection
Balloons,1.0,0.020523786544799805,24,2,10000,HashmapProjection
Balloons,0.75,0.020437240600585938,24,2,10000,HashmapProjection
Balloons,0.75,0.020467281341552734,24,2,10000,HashmapProjection
Balloons,0.75,0.020424842834472656,24,2,10000,HashmapProjection
Bank,0.6628318428993225,5.386812448501587,6782,2,10000,HashmapProjection
Bank,0.6513274312019348,5.521701812744141,6782,2,10000,HashmapProjection
Bank,0.6451327204704285,5.984210014343262,6782,2,10000,HashmapProjection
Bank,0.6292035579681396,5.399991750717163,6782,2,10000,HashmapProjection
Blood,0.5935828685760498,0.9585542678833008,1122,2,10000,HashmapProjection
Blood,0.6844919919967651,0.9596841335296631,1122,2,10000,HashmapProjection
Blood,0.6524063944816589,0.9599039554595947,1122,2,10000,HashmapProjection
Blood,0.6898396015167236,0.9575574398040771,1122,2,10000,HashmapProjection
BreastCancer,0.7183098793029785,0.38575100898742676,430,2,10000,HashmapProjection
BreastCancer,0.7042253613471985,0.3657252788543701,430,2,10000,HashmapProjection
BreastCancer,0.8028169274330139,0.3190457820892334,430,2,10000,HashmapProjection
BreastCancer,0.6478873491287231,0.3182659149169922,430,2,10000,HashmapProjection
BreastCancerWisc,0.9599999785423279,0.7753288745880127,1048,2,10000,HashmapProjection
BreastCancerWisc,0.9599999785423279,0.7788791656494141,1048,2,10000,HashmapProjection
BreastCancerWisc,0.977142870426178,0.7765140533447266,1048,2,10000,HashmapProjection
BreastCancerWisc,0.9657142758369446,0.7779955863952637,1048,2,10000,HashmapProjection
BreastCancerWiscDiag,0.9295774698257446,0.7175378799438477,854,2,10000,HashmapProjection
BreastCancerWiscDiag,0.9577465057373047,0.720752477645874,854,2,10000,HashmapProjection
BreastCancerWiscDiag,0.9507042169570923,0.7316551208496094,854,2,10000,HashmapProjection
BreastCancerWiscDiag,0.9366196990013123,0.7309343814849854,854,2,10000,HashmapProjection
BreastCancerWiscProg,0.5510203838348389,0.2593872547149658,298,2,10000,HashmapProjection
BreastCancerWiscProg,0.5918367505073547,0.2585597038269043,298,2,10000,HashmapProjection
BreastCancerWiscProg,0.6734693646430969,0.25937795639038086,298,2,10000,HashmapProjection
BreastCancerWiscProg,0.6938775777816772,0.27985143661499023,298,2,10000,HashmapProjection
BreastTissue,0.6153846383094788,0.12654924392700195,160,6,10000,HashmapProjection
BreastTissue,0.7692307829856873,0.14348793029785156,160,6,10000,HashmapProjection
BreastTissue,0.5,0.14393210411071777,160,6,10000,HashmapProjection
BreastTissue,0.692307710647583,0.1461629867553711,160,6,10000,HashmapProjection
Car,0.7800925970077515,2.045058488845825,2592,4,10000,HashmapProjection
Car,0.7337962985038757,1.8774418830871582,2592,4,10000,HashmapProjection
Car,0.7800925970077515,1.868028163909912,2592,4,10000,HashmapProjection
Car,0.7939814925193787,1.8693480491638184,2592,4,10000,HashmapProjection
Cardiotocography10Clases,0.5932203531265259,2.5304219722747803,3190,10,10000,HashmapProjection
Cardiotocography10Clases,0.5800376534461975,2.5452826023101807,3190,10,10000,HashmapProjection
Cardiotocography10Clases,0.6365348696708679,2.5234787464141846,3190,10,10000,HashmapProjection
Cardiotocography10Clases,0.5668550133705139,2.551079273223877,3190,10,10000,HashmapProjection
Cardiotocography3Clases,0.770244836807251,2.616701126098633,3190,3,10000,HashmapProjection
Cardiotocography3Clases,0.7928436994552612,2.544786214828491,3190,3,10000,HashmapProjection
Cardiotocography3Clases,0.7947269082069397,2.6103618144989014,3190,3,10000,HashmapProjection
Cardiotocography3Clases,0.7758945226669312,2.644151210784912,3190,3,10000,HashmapProjection
ChessKrvk,0.27331051230430603,30.96067976951599,42084,18,10000,HashmapProjection
ChessKrvk,0.2676076292991638,30.06280016899109,42084,18,10000,HashmapProjection
ChessKrvk,0.272455096244812,32.2700629234314,42084,18,10000,HashmapProjection
ChessKrvk,0.27216994762420654,31.104196071624756,42084,18,10000,HashmapProjection
ChessKrvkp,0.8297872543334961,4.316912651062012,4794,2,10000,HashmapProjection
ChessKrvkp,0.8510638475418091,4.5880515575408936,4794,2,10000,HashmapProjection
ChessKrvkp,0.8535669445991516,4.562775611877441,4794,2,10000,HashmapProjection
ChessKrvkp,0.8335419297218323,4.6339194774627686,4794,2,10000,HashmapProjection
CongressionalVoting,0.5412843823432922,0.5248501300811768,652,2,10000,HashmapProjection
CongressionalVoting,0.5596330165863037,0.5170371532440186,652,2,10000,HashmapProjection
CongressionalVoting,0.5688073635101318,0.5154340267181396,652,2,10000,HashmapProjection
CongressionalVoting,0.5963302850723267,0.5167801380157471,652,2,10000,HashmapProjection
ConnBenchSonarMinesRocks,0.7692307829856873,0.3117940425872803,312,2,10000,HashmapProjection
ConnBenchSonarMinesRocks,0.6153846383094788,0.3109138011932373,312,2,10000,HashmapProjection
ConnBenchSonarMinesRocks,0.6346153616905212,0.3124666213989258,312,2,10000,HashmapProjection
ConnBenchSonarMinesRocks,0.6730769276618958,0.3156442642211914,312,2,10000,HashmapProjection
ConnBenchVowelDeterding,0.8744588494300842,1.4544548988342285,1056,11,10000,HashmapProjection
Connect4,0.6752915978431702,94.01134037971497,101336,3,10000,HashmapProjection
Connect4,0.6649890542030334,90.96278619766235,101336,3,10000,HashmapProjection
Connect4,0.6701995134353638,91.87914681434631,101336,3,10000,HashmapProjection
Connect4,0.6690153479576111,91.39924383163452,101336,3,10000,HashmapProjection
Contrac,0.49184781312942505,1.9997749328613281,2210,3,10000,HashmapProjection
Contrac,0.51902174949646,1.9388682842254639,2210,3,10000,HashmapProjection
Contrac,0.45923912525177,1.8398702144622803,2210,3,10000,HashmapProjection
Contrac,0.4429347813129425,1.8915672302246094,2210,3,10000,HashmapProjection
CreditApproval,0.8488371968269348,0.8085756301879883,1036,2,10000,HashmapProjection
CreditApproval,0.854651153087616,0.8091297149658203,1036,2,10000,HashmapProjection
CreditApproval,0.8604651093482971,0.8185329437255859,1036,2,10000,HashmapProjection
CreditApproval,0.8837209343910217,0.8201043605804443,1036,2,10000,HashmapProjection
CylinderBands,0.734375,0.6872293949127197,768,2,10000,HashmapProjection
CylinderBands,0.640625,0.6719663143157959,768,2,10000,HashmapProjection
CylinderBands,0.75,0.6714310646057129,768,2,10000,HashmapProjection
CylinderBands,0.6875,0.7474424839019775,768,2,10000,HashmapProjection
Dermatology,0.9780219793319702,0.5447902679443359,550,6,10000,HashmapProjection
Dermatology,0.9560439586639404,0.5465571880340576,550,6,10000,HashmapProjection
Dermatology,0.9670329689979553,0.544217586517334,550,6,10000,HashmapProjection
Dermatology,0.9890109896659851,0.5451235771179199,550,6,10000,HashmapProjection
Echocardiogram,0.8787878751754761,0.17693066596984863,196,2,10000,HashmapProjection
Echocardiogram,0.8181818127632141,0.1765575408935547,196,2,10000,HashmapProjection
Echocardiogram,0.7575757503509521,0.17655301094055176,196,2,10000,HashmapProjection
Echocardiogram,0.8181818127632141,0.17683887481689453,196,2,10000,HashmapProjection
Ecoli,0.8809523582458496,0.44147396087646484,504,8,10000,HashmapProjection
