Name,Accuracy,Time,Size,Classes,Dimensions,Method
Abalone,0.5565134286880493,8.112205982208252,6266,3,10000,DensityEncodingOnlineV2
AcuteInflammation,1.0,0.15732192993164062,180,2,10000,DensityEncodingOnlineV2
AcuteNephritis,1.0,0.13753199577331543,180,2,10000,DensityEncodingOnlineV2
Adult,0.6139671802520752,91.63241815567017,65122,2,10000,DensityEncodingOnlineV2
Annealing,0.7599999904632568,2.0047810077667236,1596,5,10000,DensityEncodingOnlineV2
Arrhythmia,0.5044247508049011,2.1758809089660645,678,13,10000,DensityEncodingOnlineV2
AudiologyStd,0.6800000071525574,0.6333420276641846,342,18,10000,DensityEncodingOnlineV2
BalanceScale,0.8782051205635071,1.0764799118041992,938,3,10000,DensityEncodingOnlineV2
Balloons,0.75,0.05148005485534668,24,2,10000,DensityEncodingOnlineV2
Bank,0.8840708136558533,8.550484895706177,6782,2,10000,DensityEncodingOnlineV2
Blood,0.5989304780960083,1.1234920024871826,1122,2,10000,DensityEncodingOnlineV2
BreastCancer,0.6901408433914185,0.48261308670043945,430,2,10000,DensityEncodingOnlineV2
BreastCancerWisc,0.9485714435577393,1.0207080841064453,1048,2,10000,DensityEncodingOnlineV2
BreastCancerWiscDiag,0.9295774698257446,1.3699791431427002,854,2,10000,DensityEncodingOnlineV2
BreastCancerWiscProg,0.6734693646430969,0.3060131072998047,298,2,10000,DensityEncodingOnlineV2
BreastTissue,0.6153846383094788,0.15160703659057617,160,6,10000,DensityEncodingOnlineV2
Car,0.7870370149612427,2.3767857551574707,2592,4,10000,DensityEncodingOnlineV2
Cardiotocography10Clases,0.6836158037185669,5.054301977157593,3190,10,10000,DensityEncodingOnlineV2
Cardiotocography3Clases,0.909604549407959,3.8532540798187256,3190,3,10000,DensityEncodingOnlineV2
ChessKrvk,0.33390361070632935,48.66556119918823,42084,18,10000,DensityEncodingOnlineV2
ChessKrvkp,0.749687135219574,3.9072132110595703,4794,2,10000,DensityEncodingOnlineV2
CongressionalVoting,0.6238532066345215,0.4664950370788574,652,2,10000,DensityEncodingOnlineV2
ConnBenchSonarMinesRocks,0.7884615659713745,0.3430330753326416,312,2,10000,DensityEncodingOnlineV2
ConnBenchVowelDeterding,0.7705627679824829,1.0443079471588135,1056,11,10000,DensityEncodingOnlineV2
Connect4,0.7334951758384705,110.32520198822021,101336,3,10000,DensityEncodingOnlineV2
