Name,Accuracy,Time,Size,Classes,Dimensions,Method
Abalone,0.5747126340866089,156.33852100372314,6266,3,10000,MemoryModelOnline
Abalone,0.5718390941619873,155.71115517616272,6266,3,10000,MemoryModelOnline
Abalone,0.5603448152542114,140.57851696014404,6266,3,10000,MemoryModelOnline
Abalone,0.5775862336158752,154.98732781410217,6266,3,10000,MemoryModelOnline
AcuteInflammation,1.0,1.9193410873413086,180,2,10000,MemoryModelOnline
AcuteInflammation,0.9333333373069763,1.8184301853179932,180,2,10000,MemoryModelOnline
AcuteInflammation,1.0,1.8606889247894287,180,2,10000,MemoryModelOnline
AcuteInflammation,0.9333333373069763,1.8624398708343506,180,2,10000,MemoryModelOnline
AcuteNephritis,1.0,2.158829927444458,180,2,10000,MemoryModelOnline
AcuteNephritis,1.0,2.2382330894470215,180,2,10000,MemoryModelOnline
AcuteNephritis,1.0,2.281386137008667,180,2,10000,MemoryModelOnline
AcuteNephritis,1.0,2.208900213241577,180,2,10000,MemoryModelOnline
Adult,0.713039755821228,1102.2526099681854,65122,2,10000,MemoryModelOnline
Annealing,0.28999999165534973,26.369576930999756,1596,5,10000,MemoryModelOnline
Arrhythmia,0.5663716793060303,19.56096911430359,678,13,10000,MemoryModelOnline
Arrhythmia,0.6106194853782654,18.8421630859375,678,13,10000,MemoryModelOnline
Arrhythmia,0.5752212405204773,19.329248905181885,678,13,10000,MemoryModelOnline
Arrhythmia,0.6017699241638184,17.97940993309021,678,13,10000,MemoryModelOnline
AudiologyStd,0.6000000238418579,10.093656063079834,342,18,10000,MemoryModelOnline
BalanceScale,0.8205128312110901,14.69225287437439,938,3,10000,MemoryModelOnline
BalanceScale,0.8653846383094788,14.988578081130981,938,3,10000,MemoryModelOnline
BalanceScale,0.7564102411270142,15.040993928909302,938,3,10000,MemoryModelOnline
BalanceScale,0.8846153616905212,14.997310876846313,938,3,10000,MemoryModelOnline
Balloons,0.75,0.9018409252166748,24,2,10000,MemoryModelOnline
Balloons,0.75,0.7040591239929199,24,2,10000,MemoryModelOnline
Balloons,1.0,0.806311845779419,24,2,10000,MemoryModelOnline
Balloons,0.75,0.7885749340057373,24,2,10000,MemoryModelOnline
Bank,0.7991150617599487,92.1109459400177,6782,2,10000,MemoryModelOnline
Bank,0.8168141841888428,92.7634801864624,6782,2,10000,MemoryModelOnline
Bank,0.7628318667411804,92.17304396629333,6782,2,10000,MemoryModelOnline
Bank,0.8318583965301514,94.34949922561646,6782,2,10000,MemoryModelOnline
Blood,0.427807480096817,20.335511922836304,1122,2,10000,MemoryModelOnline
